id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
716,Enterprise Architect,Bayt,Enterprise Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Direct platform search for Enterprise Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/enterprise-architect-jobs/
717,Enterprise Architect,GulfTalent,Enterprise Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Enterprise Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",GulfTalent,https://www.google.com/search?q=site%3Agulftalent.com+%22Enterprise+Architect%22+%22Saudi+Arabia%22+jobs
718,Enterprise Architect,Naukrigulf,Enterprise Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Enterprise Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Naukrigulf,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Enterprise+Architect%22+%22Saudi+Arabia%22+jobs
719,Enterprise Architect,Akhtaboot,Enterprise Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Enterprise Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Akhtaboot,https://www.google.com/search?q=site%3Ajobs.akhtaboot.com+%22Enterprise+Architect%22+%22Saudi+Arabia%22+jobs
720,Enterprise Architect,Tanqeeb,Enterprise Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Enterprise Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Tanqeeb,https://www.google.com/search?q=site%3Atanqeeb.com+%22Enterprise+Architect%22+%22Saudi+Arabia%22+jobs
721,Enterprise Architect,Laimoon,Enterprise Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Enterprise Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Laimoon,https://www.google.com/search?q=site%3Ajobs.laimoon.com+%22Enterprise+Architect%22+%22Saudi+Arabia%22+jobs
722,Solutions Architect,LinkedIn,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Solutions+Architect&location=Saudi+Arabia&sortBy=DD
723,Solutions Architect,Indeed,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://sa.indeed.com/jobs?q=Solutions+Architect&l=Saudi+Arabia&sort=date
724,Solutions Architect,Glassdoor,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
725,Solutions Architect,Jooble,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
726,Solutions Architect,Careerjet,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Solutions+Architect&l=Saudi+Arabia
727,Solutions Architect,Talent.com,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://sa.talent.com/jobs?k=Solutions+Architect&l=Saudi+Arabia
728,Solutions Architect,Adzuna,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Adzuna,https://www.adzuna.com/search?q=Solutions+Architect&loc=Saudi+Arabia
729,Solutions Architect,Jobrapido,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jobrapido,https://www.google.com/search?q=site%3Ajobrapido.com+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
730,Solutions Architect,Jobsora,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jobsora,https://www.google.com/search?q=site%3Ajobsora.com+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
731,Solutions Architect,Google Jobs,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Google job search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Solutions+Architect+jobs+Saudi+Arabia
732,Solutions Architect,Bayt,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/solutions-architect-jobs/
733,Solutions Architect,GulfTalent,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",GulfTalent,https://www.google.com/search?q=site%3Agulftalent.com+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
734,Solutions Architect,Naukrigulf,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Naukrigulf,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
735,Solutions Architect,Akhtaboot,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Akhtaboot,https://www.google.com/search?q=site%3Ajobs.akhtaboot.com+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
736,Solutions Architect,Tanqeeb,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Tanqeeb,https://www.google.com/search?q=site%3Atanqeeb.com+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
737,Solutions Architect,Laimoon,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Laimoon,https://www.google.com/search?q=site%3Ajobs.laimoon.com+%22Solutions+Architect%22+%22Saudi+Arabia%22+jobs
738,Solution Architect,LinkedIn,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Solution+Architect&location=Saudi+Arabia&sortBy=DD
739,Solution Architect,Indeed,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://sa.indeed.com/jobs?q=Solution+Architect&l=Saudi+Arabia&sort=date
740,Solution Architect,Glassdoor,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
741,Solution Architect,Jooble,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
742,Solution Architect,Careerjet,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Solution+Architect&l=Saudi+Arabia
743,Solution Architect,Talent.com,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://sa.talent.com/jobs?k=Solution+Architect&l=Saudi+Arabia
744,Solution Architect,Adzuna,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Adzuna,https://www.adzuna.com/search?q=Solution+Architect&loc=Saudi+Arabia
745,Solution Architect,Jobrapido,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jobrapido,https://www.google.com/search?q=site%3Ajobrapido.com+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
746,Solution Architect,Jobsora,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jobsora,https://www.google.com/search?q=site%3Ajobsora.com+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
747,Solution Architect,Google Jobs,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Google job search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Solution+Architect+jobs+Saudi+Arabia
748,Solution Architect,Bayt,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/solution-architect-jobs/
749,Solution Architect,GulfTalent,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",GulfTalent,https://www.google.com/search?q=site%3Agulftalent.com+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
750,Solution Architect,Naukrigulf,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Naukrigulf,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
751,Solution Architect,Akhtaboot,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Akhtaboot,https://www.google.com/search?q=site%3Ajobs.akhtaboot.com+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
752,Solution Architect,Tanqeeb,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Tanqeeb,https://www.google.com/search?q=site%3Atanqeeb.com+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
753,Solution Architect,Laimoon,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Laimoon,https://www.google.com/search?q=site%3Ajobs.laimoon.com+%22Solution+Architect%22+%22Saudi+Arabia%22+jobs
754,Technical Architect,LinkedIn,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Technical+Architect&location=Saudi+Arabia&sortBy=DD
755,Technical Architect,Indeed,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://sa.indeed.com/jobs?q=Technical+Architect&l=Saudi+Arabia&sort=date
756,Technical Architect,Glassdoor,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
757,Technical Architect,Jooble,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
758,Technical Architect,Careerjet,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Technical+Architect&l=Saudi+Arabia
759,Technical Architect,Talent.com,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://sa.talent.com/jobs?k=Technical+Architect&l=Saudi+Arabia
760,Technical Architect,Adzuna,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Adzuna,https://www.adzuna.com/search?q=Technical+Architect&loc=Saudi+Arabia
761,Technical Architect,Jobrapido,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jobrapido,https://www.google.com/search?q=site%3Ajobrapido.com+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
762,Technical Architect,Jobsora,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jobsora,https://www.google.com/search?q=site%3Ajobsora.com+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
763,Technical Architect,Google Jobs,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Google job search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Technical+Architect+jobs+Saudi+Arabia
764,Technical Architect,Bayt,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/technical-architect-jobs/
765,Technical Architect,GulfTalent,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",GulfTalent,https://www.google.com/search?q=site%3Agulftalent.com+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
766,Technical Architect,Naukrigulf,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Naukrigulf,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
767,Technical Architect,Akhtaboot,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Akhtaboot,https://www.google.com/search?q=site%3Ajobs.akhtaboot.com+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
768,Technical Architect,Tanqeeb,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Tanqeeb,https://www.google.com/search?q=site%3Atanqeeb.com+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
769,Technical Architect,Laimoon,Solution Architecture,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Laimoon,https://www.google.com/search?q=site%3Ajobs.laimoon.com+%22Technical+Architect%22+%22Saudi+Arabia%22+jobs
770,Cloud Architect,LinkedIn,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Cloud+Architect&location=Saudi+Arabia&sortBy=DD
771,Cloud Architect,Indeed,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://sa.indeed.com/jobs?q=Cloud+Architect&l=Saudi+Arabia&sort=date
772,Cloud Architect,Glassdoor,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Cloud+Architect%22+%22Saudi+Arabia%22+jobs
773,Cloud Architect,Jooble,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Cloud+Architect%22+%22Saudi+Arabia%22+jobs
774,Cloud Architect,Careerjet,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Cloud+Architect&l=Saudi+Arabia
775,Cloud Architect,Talent.com,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://sa.talent.com/jobs?k=Cloud+Architect&l=Saudi+Arabia
776,Cloud Architect,Adzuna,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Adzuna,https://www.adzuna.com/search?q=Cloud+Architect&loc=Saudi+Arabia
777,Cloud Architect,Jobrapido,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jobrapido,https://www.google.com/search?q=site%3Ajobrapido.com+%22Cloud+Architect%22+%22Saudi+Arabia%22+jobs
778,Cloud Architect,Jobsora,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jobsora,https://www.google.com/search?q=site%3Ajobsora.com+%22Cloud+Architect%22+%22Saudi+Arabia%22+jobs
779,Cloud Architect,Google Jobs,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Google job search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Cloud+Architect+jobs+Saudi+Arabia
780,Cloud Architect,Bayt,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/cloud-architect-jobs/
781,Cloud Architect,GulfTalent,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",GulfTalent,https://www.google.com/search?q=site%3Agulftalent.com+%22Cloud+Architect%22+%22Saudi+Arabia%22+jobs
782,Cloud Architect,Naukrigulf,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Naukrigulf,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Cloud+Architect%22+%22Saudi+Arabia%22+jobs
783,Cloud Architect,Akhtaboot,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Akhtaboot,https://www.google.com/search?q=site%3Ajobs.akhtaboot.com+%22Cloud+Architect%22+%22Saudi+Arabia%22+jobs
784,Cloud Architect,Tanqeeb,Cloud & Infrastructure,GCC,Saudi Arabia,Saudi Arabia,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in Saudi Arabia. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Tanqeeb,https://www.google.com/search?q=site%3Atanqeeb.com+%22Cloud+Architect%22+%22Saudi+Arabia%22+jobs
