id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
21,SThree,Specialist Recruitment,Specialist Recruitment,Global,Global,,High,Not Available,,2026-07-20,STEM recruitment and consulting,,https://www.sthree.com/
22,Computer Futures,Technology Recruitment,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,"IT, software, cloud and data roles",,https://www.computerfutures.com/
23,Progressive Recruitment,Specialist Recruitment,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,"Engineering, energy and technology",,https://www.progressiverecruitment.com/
24,Huxley,Specialist Recruitment,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,"Banking, technology and data",,https://www.huxley.com/
25,Real Staffing,Life Sciences Recruitment,Healthcare & Life Sciences Recruitment,Global,Global,,Medium,Not Available,,2026-07-20,"Pharma, biotech and healthcare",,https://www.realstaffing.com/
26,Harvey Nash,Technology Recruitment,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,"Technology leadership, digital and IT staffing",,https://www.harveynash.com/
27,Nash Squared,Technology Talent Solutions,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,Technology recruitment and solutions,,https://www.nashsquared.com/
28,Akkodis,Technology Talent Solutions,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,"Digital engineering, IT and technology consulting",,https://www.akkodis.com/
29,Experis,Technology Recruitment,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,IT professional resourcing and project services,,https://www.experis.com/
30,Gi Group Holding,Staffing & Recruitment,HR & Talent Advisory,Global,Global,,Medium,Not Available,,2026-07-20,"Staffing, search and HR services",,https://www.gigroupholding.com/
31,RGF Professional Recruitment,Specialist Recruitment,Executive Search,Global,Global,,High,Not Available,,2026-07-20,Professional and executive recruitment,,https://www.rgf-professional.com/
32,JAC Recruitment,Specialist Recruitment,Overseas Recruitment,Global,Global,,High,Not Available,,2026-07-20,Professional and international recruitment,,https://www.jac-recruitment.com/
33,PERSOLKELLY,Staffing & Recruitment,Specialist Recruitment,Asia / APAC,Asia Pacific,,Medium,Not Available,,2026-07-20,Professional staffing across APAC,,https://www.persolkelly.com/
34,Morgan McKinley,Specialist Recruitment,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,"Technology, finance and professional recruitment",,https://www.morganmckinley.com/
35,Hudson,Talent Solutions,HR & Talent Advisory,Global,Global,,High,Not Available,,2026-07-20,Recruitment and talent management,,https://www.hudson.com/
36,Antal International,Executive Recruitment,Executive Search,Global,Global,,High,Not Available,,2026-07-20,Professional and executive recruitment,,https://www.antal.com/
37,NES Fircroft,Technical Recruitment,Technology Recruitment,Global,Global,,Medium,Not Available,,2026-07-20,"Energy, engineering and infrastructure",,https://www.nesfircroft.com/
38,Airswift,Technical Recruitment,Technology Recruitment,Global,Global,,Medium,Not Available,,2026-07-20,"Energy, process and infrastructure staffing",,https://www.airswift.com/
39,Brunel,Technical Recruitment,Technology Recruitment,Global,Global,,Medium,Not Available,,2026-07-20,"Engineering, energy and life sciences",,https://www.brunel.net/
40,Salt,Digital Recruitment,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,"Digital, technology and creative talent",,https://www.welovesalt.com/
41,Talent International,Technology Recruitment,Technology Recruitment,Global,Global,,High,Not Available,,2026-07-20,IT and digital recruitment,,https://www.talentinternational.com/
42,Cielo Talent,RPO & Talent Acquisition,RPO & Talent Acquisition,Global,Global,,High,Not Available,,2026-07-20,Recruitment process outsourcing,,https://www.cielotalent.com/
43,AMS,RPO & Talent Acquisition,RPO & Talent Acquisition,Global,Global,,High,Not Available,,2026-07-20,Recruitment process outsourcing and advisory,,https://www.weareams.com/
44,WilsonHCG,RPO & Talent Acquisition,RPO & Talent Acquisition,Global,Global,,High,Not Available,,2026-07-20,Global talent acquisition and RPO,,https://www.wilsonhcg.com/
45,Randstad Sourceright,RPO & Talent Acquisition,RPO & Talent Acquisition,Global,Global,,Medium,Not Available,,2026-07-20,"RPO, MSP and talent intelligence",,https://www.randstadsourceright.com/
46,LHH,Talent Solutions,HR & Talent Advisory,Global,Global,,High,Not Available,,2026-07-20,"Recruitment, leadership and career transition",,https://www.lhh.com/
47,Resource Solutions,RPO & Talent Acquisition,RPO & Talent Acquisition,Global,Global,,High,Not Available,,2026-07-20,Embedded recruitment and workforce solutions,,https://www.resourcesolutions.com/
48,Pontoon Solutions,Workforce Solutions,RPO & Talent Acquisition,Global,Global,,Medium,Not Available,,2026-07-20,"MSP, RPO and contingent workforce",,https://www.pontoonsolutions.com/
49,PeopleScout,RPO & Talent Acquisition,RPO & Talent Acquisition,Global,Global,,Medium,Not Available,,2026-07-20,RPO and employer branding,,https://www.peoplescout.com/
50,Insight Global,Staffing & Recruitment,Technology Recruitment,Americas,United States,,High,Not Available,,2026-07-20,"Technology, engineering and professional staffing",,https://insightglobal.com/
51,Bayt.com,Job Platform,Job Platform,Arab Region,Middle East,,High,Not Available,,2026-07-20,Professional jobs across MENA,,https://www.bayt.com/
52,GulfTalent,Job Platform,Job Platform,GCC & Middle East,Middle East,,High,Not Available,,2026-07-20,Professional and management jobs in GCC,,https://www.gulftalent.com/
53,Naukrigulf,Job Platform,Job Platform,GCC & Middle East,Middle East,,Medium,Not Available,,2026-07-20,GCC and Middle East jobs,,https://www.naukrigulf.com/
54,Foundit Gulf,Job Platform,Job Platform,GCC & Middle East,Middle East,,High,Not Available,,2026-07-20,Gulf professional jobs,,https://www.founditgulf.com/
55,Laimoon,Job Platform,Job Platform,Arab Region,Middle East,,Medium,Not Available,,2026-07-20,Jobs and courses across MENA,,https://laimoon.com/
56,Tanqeeb,Job Aggregator,Job Platform,Arab Region,Middle East,,Medium,Not Available,,2026-07-20,Arabic regional job search,,https://www.tanqeeb.com/
57,Akhtaboot,Job Platform,Job Platform,Arab Region,Jordan / MENA,,Medium,Not Available,,2026-07-20,Jobs across Jordan and MENA,,https://www.akhtaboot.com/
58,Mihnati,Job Platform,Job Platform,GCC & Middle East,Saudi Arabia,,Medium,Not Available,,2026-07-20,Saudi and Gulf jobs,,https://www.mihnati.com/
59,Drjobs,Job Platform,Job Platform,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,Jobs across GCC and Middle East,,https://drjobs.ae/
60,Mourjan,Classified Jobs Platform,Job Platform,Arab Region,Middle East,,Medium,Not Available,,2026-07-20,Arabic classifieds and job ads,,https://www.mourjan.com/
61,Sabbar,Job Platform,Job Platform,GCC & Middle East,Saudi Arabia,,Medium,Not Available,,2026-07-20,Saudi flexible and operational jobs,,https://sabbar.com/
62,Dubizzle Jobs,Classified Jobs Platform,Job Platform,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,UAE jobs and classifieds,,https://dubai.dubizzle.com/jobs/
63,Gulf News Jobs,Job Platform,Job Platform,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,UAE and Gulf vacancies,,https://gulfnews.com/jobs
64,TASC Outsourcing,Staffing & Outsourcing,Technology Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,"Technology, professional staffing and outsourcing",,https://tascoutsourcing.com/
65,BAC Middle East,Recruitment Agency,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Professional recruitment in the Gulf,,https://www.bacme.com/
66,Charterhouse Middle East,Specialist Recruitment,Executive Search,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Professional and executive recruitment,,https://www.charterhouseme.ae/
67,Cooper Fitch,Executive Search,Executive Search,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Executive search and recruitment,,https://cooperfitch.ae/
68,Guildhall,Executive Search,Executive Search,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Executive and specialist recruitment,,https://guildhall.agency/
69,NADIA Global,Recruitment & Training,HR & Talent Advisory,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Professional recruitment and HR services,,https://www.nadiaglobal.com/
70,Marc Ellis,Technology Recruitment,Technology Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,"Technology, banking and digital recruitment",,https://www.marc-ellis.com/
71,Black Pearl Consult,Recruitment Agency,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Professional recruitment across MENA,,https://www.blackpearlconsult.com/
72,RTC-1 Employment Services,Recruitment Agency,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,GCC professional recruitment,,https://www.rtc-1.com/
73,Inspire Selection,Specialist Recruitment,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Professional and management recruitment,,https://www.inspireselection.com/
74,MENA Recruit,Specialist Recruitment,RPO & Talent Acquisition,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,"Legal, professional and corporate recruitment",,https://www.menarecruit.com/
75,Mackenzie Jones,Specialist Recruitment,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Professional recruitment across Middle East,,https://www.mackenziejones.com/
76,Frazer Jones Middle East,HR Recruitment,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,Human resources specialist recruitment,,https://www.frazerjones.com/
77,Madison Pearl,Executive Search,Executive Search,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Financial services and executive search,,https://madisonpearl.com/
78,Kingston Stanley,Specialist Recruitment,Technology Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,"Digital, marketing and technology recruitment",,https://www.kingstonstanley.com/
79,Tiger Recruitment Dubai,Specialist Recruitment,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,Business support and private staffing,,https://tiger-recruitment.com/ae/
80,Irwin & Dow,Specialist Recruitment,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Business support and professional recruitment,,https://www.irwinanddow.com/
81,Sundus,Staffing & Outsourcing,Staffing & Outsourcing,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,"Government, energy and professional staffing",,https://www.sundusglobal.com/
82,Nathan & Nathan,HR Outsourcing,Staffing & Outsourcing,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,"Recruitment, payroll and employer-of-record",,https://nathanhr.com/
83,Ultimate HR Solutions,Staffing & Outsourcing,Staffing & Outsourcing,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,"Staffing, payroll and outsourcing",,https://www.uhs.ae/
84,Innovations Group,Staffing & Outsourcing,Staffing & Outsourcing,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,Manpower and recruitment services,,https://www.innovationsgroup.ae/
85,Transguard Workforce Solutions,Staffing & Outsourcing,Staffing & Outsourcing,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,Large-scale staffing and outsourcing,,https://transguardgroup.com/workforce-solutions/
86,Reach Employment Services,Recruitment Agency,General Recruitment Agency,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Government and private-sector recruitment,,https://www.reachgroup.ae/
87,Dicetek,Technology Staffing,Technology Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,IT staffing and technology consulting,,https://www.dicetek.net/
88,Halian,Technology Recruitment,Technology Recruitment,GCC & Middle East,Middle East,,High,Not Available,,2026-07-20,Technology recruitment and managed services,,https://www.halian.com/
89,eMagine Solutions,Technology Recruitment,Technology Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Technology and digital recruitment,,https://www.emagine-solutions.com/
90,Discovered MENA,Technology Recruitment,Technology Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,"Digital, product and technology talent",,https://discovered.ae/
91,Caliberly,Recruitment Agency,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Professional recruitment across UAE,,https://caliberly.com/
92,Reeqwest,Recruitment Agency,Specialist Recruitment,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,Professional recruitment and job listings,,https://reeqwest.com/
93,Sawaeed Employment,Manpower & Outsourcing,Staffing & Outsourcing,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,Staffing and workforce services,,https://www.sawaeed.ae/
94,JAMS HR Solutions,HR Outsourcing,Staffing & Outsourcing,GCC & Middle East,United Arab Emirates,,Medium,Not Available,,2026-07-20,Recruitment and HR outsourcing,,https://jamshrsolutions.com/
95,Propel Consult,Recruitment Agency,Specialist Recruitment,GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,"Construction, engineering and professional recruitment",,https://www.propelconsult.com/
96,Gulf Connexions,Executive Recruitment,Executive Search,GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,"Banking, finance and executive recruitment",,https://www.gulfconnexions.com/
97,Clarendon Parker Bahrain,Recruitment Agency,Specialist Recruitment,GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,Professional recruitment,,https://clarendonparker.com/
98,Jerry Varghese,Overseas Recruitment,Healthcare & Life Sciences Recruitment,GCC & Middle East,India / GCC,,Medium,Not Available,,2026-07-20,"Engineering, healthcare and Gulf recruitment",,https://www.jerryvarghese.com/
99,Soundlines Group,Overseas Recruitment,Staffing & Outsourcing,GCC & Middle East,India / GCC,,High,Not Available,,2026-07-20,GCC manpower and professional recruitment,,https://soundlinesgroup.com/
100,Dynamic Staffing Services,Overseas Recruitment,Overseas Recruitment,GCC & Middle East,India / GCC,,Medium,Not Available,,2026-07-20,Engineering and Gulf recruitment,,https://www.dss-hr.com/
101,Ambe International,Overseas Recruitment,Staffing & Outsourcing,GCC & Middle East,India / GCC,,Medium,Not Available,,2026-07-20,GCC and international manpower recruitment,,https://www.ambe.com/
102,Sundus Recruitment Qatar,Recruitment Agency,Specialist Recruitment,GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,Professional and project staffing,,https://www.sundusglobal.com/
103,Candidzone,Recruitment Agency,Specialist Recruitment,GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,Professional staffing in Qatar,,https://www.candidzone.net/
104,MSI Qatar,Recruitment Agency,Overseas Recruitment,GCC & Middle East,Qatar,,Medium,Not Available,,2026-07-20,Management Solutions International recruitment,,https://www.msiqatar.com/
105,People Dynamics,Recruitment Agency,Executive Search,GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,Professional and executive recruitment,,https://ppldynamics.com/
106,Vistas Global,Staffing & Outsourcing,Technology Recruitment,GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,Technology and business staffing,,https://vistasglobal.com/
107,Oman Agencies,Overseas Recruitment,Staffing & Outsourcing,GCC & Middle East,Oman,,Medium,Not Available,,2026-07-20,Gulf staffing and manpower,,https://www.omangencies.com/
108,MENA HR Solutions,HR Consultancy,HR & Talent Advisory,GCC & Middle East,Oman,,Medium,Not Available,,2026-07-20,Recruitment and HR services,,https://menahrs.com/
109,Kuwait Resources House,HR Outsourcing,Staffing & Outsourcing,GCC & Middle East,Kuwait,,Medium,Not Available,,2026-07-20,Recruitment and manpower services,,https://www.krhkw.com/
110,SOS HR Solutions,Recruitment Agency,Specialist Recruitment,GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,Professional recruitment and HR solutions,,https://soshrsolutions.com/
111,WUZZUF,Job Platform,Job Platform,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional and management jobs,,https://wuzzuf.net/jobs/egypt
112,Forasna,Job Platform,Job Platform,Egypt,Egypt,,Medium,Not Available,,2026-07-20,"Arabic jobs, technical and operational roles",,https://forasna.com/
113,Jobzella,Job Platform,Job Platform,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional networking and job search,,https://www.jobzella.com/
114,Tawzef,Recruitment & HR Consultancy,Executive Search,Egypt,Egypt,,High,Not Available,,2026-07-20,"Local, overseas and executive recruitment",,https://www.tawzef.com/
115,Top Business Group,Recruitment & Outsourcing,Staffing & Outsourcing,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional recruitment and outsourcing,,https://www.topbusiness-hr.com/
116,Target Recruitment & HR Solutions,Recruitment Agency,HR & Talent Advisory,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional recruitment and HR services,,https://targetdhr.com/
117,Staff Arabia,Recruitment & Outsourcing,Staffing & Outsourcing,Egypt,Egypt,,High,Not Available,,2026-07-20,"Professional recruitment, payroll and Gulf hiring",,https://staffarabia.com/
118,EgyBell,Staffing & Outsourcing,Technology Recruitment,Egypt,Egypt,,High,Not Available,,2026-07-20,"Technology, telecom and professional outsourcing",,https://www.egybell.com/
119,Premier Services & Recruitment,Recruitment & Outsourcing,Staffing & Outsourcing,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional staffing and outsourcing,,https://premieregypt.com/
120,Recruitment House,Recruitment Agency,RPO & Talent Acquisition,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional and corporate recruitment,,https://recruitmenthouse.com/
121,MBS HR,Recruitment & HR Consultancy,Overseas Recruitment,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional and overseas recruitment,,https://mbshr.com/
122,Job Nile,Job Platform,Job Platform,Egypt,Egypt,,Medium,Not Available,,2026-07-20,Egypt jobs and career services,,https://www.jobnile.com/
123,Career Advancers,Recruitment Agency,Executive Search,Egypt,Egypt,,High,Not Available,,2026-07-20,Executive and professional recruitment,,https://careeradvancers.com/
124,RAWAJ HCM,Recruitment & HR Consultancy,Executive Search,Egypt,Egypt,,High,Not Available,,2026-07-20,Executive search and human-capital management,,https://rawaj-hcm.com/
125,Merge Recruitment Agency,Recruitment Agency,Overseas Recruitment,Egypt,Egypt,,Medium,Not Available,,2026-07-20,Local and overseas recruitment,,https://mergerecruitment.com/
126,El Maaly Egypt,Overseas Recruitment,Overseas Recruitment,Egypt,Egypt,,Medium,Not Available,,2026-07-20,GCC and international recruitment,,https://elmaalygroup.net/
127,ArabJobs,Job Platform,Job Platform,Egypt,Egypt,,Medium,Not Available,,2026-07-20,Arab regional job listings,,https://www.arabjobs.com/
128,Career Hunters Egypt,Recruitment Agency,Executive Search,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional and executive recruitment,,https://careerhunterseg.com/
129,Pillars Consultancy & Recruitment,Executive Search,Executive Search,Egypt,Egypt,,High,Not Available,,2026-07-20,Executive and professional recruitment,,https://www.pillars-eg.com/
130,Partner & More,Recruitment Agency,HR & Talent Advisory,Egypt,Egypt,,Medium,Not Available,,2026-07-20,Recruitment and HR consultancy,,https://partner-more.com/
131,Smart Group HR,HR Outsourcing,Staffing & Outsourcing,Egypt,Egypt,,Medium,Not Available,,2026-07-20,"Staffing, payroll and recruitment",,https://smartgroup-hr.com/
132,EgyRec,Recruitment Agency,Specialist Recruitment,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional recruitment,,https://egyrec.com/
133,Job Master,Recruitment Agency,Specialist Recruitment,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional recruitment services,,https://jobmastergroup.com/
134,Human Capital Egypt,HR Consultancy,HR & Talent Advisory,Egypt,Egypt,,Medium,Not Available,,2026-07-20,Recruitment and HR consulting,,https://humancapital-eg.com/
135,CAP HR Solutions,HR Consultancy,HR & Talent Advisory,Egypt,Egypt,,Medium,Not Available,,2026-07-20,"Recruitment, payroll and HR solutions",,https://cap-hr.com/
136,First Egyptian Engineering Recruitment,Technical Recruitment,Technology Recruitment,Egypt,Egypt,,High,Not Available,,2026-07-20,Engineering and overseas recruitment,,https://www.first-egy.com/
137,Egyptrol,Technical Recruitment,Technology Recruitment,Egypt,Egypt,,High,Not Available,,2026-07-20,"Oil, gas, engineering and overseas staffing",,https://www.egyptrol.com/
138,Right Track Recruitment,Recruitment Agency,HR & Talent Advisory,Egypt,Egypt,,High,Not Available,,2026-07-20,Professional recruitment and HR services,,https://righttrack-eg.com/
139,Shaghalni,Job Platform,Job Platform,Egypt,Egypt,,Medium,Not Available,,2026-07-20,Blue-collar and operational job matching,,https://shaghalni.com/
140,Jobiano,Job Platform,Job Platform,Egypt,Egypt,,Medium,Not Available,,2026-07-20,Egypt job listings,,https://jobiano.com/
141,AfricaWork,Recruitment Platform,Job Platform,Africa,Pan-Africa,,High,Not Available,,2026-07-20,Recruitment and CV databases across African countries,,https://www.africawork.com/
142,ExecAfrica Recruitment,Recruitment Agency,Executive Search,Africa,Kenya,,High,Not Available,,2026-07-20,"Executive, professional and bulk recruitment",,https://www.execafrica.com/
143,Michael Page Africa,Specialist Recruitment,Executive Search,Africa,Africa,,High,Not Available,,2026-07-20,Professional and executive recruitment,,https://www.michaelpageafrica.com/
144,Robert Walters Africa,Specialist Recruitment,Executive Search,Africa,Africa,,High,Not Available,,2026-07-20,Professional and executive recruitment,,https://www.robertwaltersafrica.com/
145,CA Global,Executive Search,Executive Search,Africa,South Africa,,High,Not Available,,2026-07-20,"Mining, finance, technology and Africa recruitment",,https://www.caglobalint.com/
146,Adcorp,Workforce Solutions,Staffing & Outsourcing,Africa,South Africa,,Medium,Not Available,,2026-07-20,"Staffing, outsourcing and workforce services",,https://www.adcorpgroup.com/
147,Afrizan People Intelligence,Recruitment Agency,Specialist Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,Professional and specialist recruitment,,https://www.afrizan.co.za/
148,Network Recruitment,Specialist Recruitment,Specialist Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,"IT, finance and engineering recruitment",,https://www.networkrecruitment.co.za/
149,Communicate Recruitment,Specialist Recruitment,Specialist Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,"IT, finance and engineering",,https://www.communicate.co.za/
150,Hire Resolve,Recruitment Agency,Healthcare & Life Sciences Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,"Engineering, finance, IT and healthcare recruitment",,https://www.hireresolve.co.za/
151,RPO Recruitment,Recruitment Agency,Technology Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,Professional and technical recruitment,,https://www.rporecruitment.co.za/
152,Mass Staffing Projects,Recruitment Agency,Healthcare & Life Sciences Recruitment,Africa,South Africa,,Medium,Not Available,,2026-07-20,"Engineering, mining, healthcare and finance",,https://www.massstaffingprojects.co.za/
153,Datafin,Technology Recruitment,Technology Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,"IT, software and data recruitment",,https://www.datafin.com/
154,E-Merge IT Recruitment,Technology Recruitment,Technology Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,Software and technology recruitment,,https://www.e-merge.co.za/
155,SET Recruitment Consultants,Recruitment Agency,Executive Search,Africa,South Africa,,High,Not Available,,2026-07-20,Professional and executive recruitment,,https://www.set.co.za/
156,Pollock & Associates,Executive Recruitment,Executive Search,Africa,South Africa,,High,Not Available,,2026-07-20,Executive and specialist recruitment,,https://www.pollock.co.za/
157,Measured Ability Group,Staffing & Recruitment,Specialist Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,Professional staffing and labour services,,https://www.measuredability.com/
158,Greys Recruitment,Recruitment Agency,General Recruitment Agency,Africa,South Africa,,Medium,Not Available,,2026-07-20,Permanent and temporary staffing,,https://www.greys.co.za/
159,Kontak Recruitment,Recruitment Agency,Specialist Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,Professional recruitment across sectors,,https://www.kontak.co.za/
160,The Recruitment People,Recruitment Agency,RPO & Talent Acquisition,Africa,South Africa,,High,Not Available,,2026-07-20,"Finance, sales, IT and corporate recruitment",,https://www.trpeople.co.za/
161,ProTalent,Recruitment Agency,Specialist Recruitment,Africa,South Africa,,High,Not Available,,2026-07-20,Professional and specialist recruitment,,https://www.protalent.co.za/
162,Executive Placements,Job Platform,Job Platform,Africa,South Africa,,High,Not Available,,2026-07-20,Executive and professional jobs,,https://www.executiveplacements.com/
163,PNet,Job Platform,Job Platform,Africa,South Africa,,High,Not Available,,2026-07-20,Professional jobs in South Africa,,https://www.pnet.co.za/
164,Careers24,Job Platform,Job Platform,Africa,South Africa,,Medium,Not Available,,2026-07-20,South African job marketplace,,https://www.careers24.com/
165,Jobberman Nigeria,Job Platform,Job Platform,Africa,Nigeria,,High,Not Available,,2026-07-20,Nigeria jobs and recruitment services,,https://www.jobberman.com/
166,Jobberman Ghana,Job Platform,Job Platform,Africa,Ghana,,High,Not Available,,2026-07-20,Ghana jobs and recruitment services,,https://www.jobberman.com.gh/
167,BrighterMonday Kenya,Job Platform,Job Platform,Africa,Kenya,,High,Not Available,,2026-07-20,Kenya jobs and recruitment services,,https://www.brightermonday.co.ke/
168,BrighterMonday Uganda,Job Platform,Job Platform,Africa,Uganda,,High,Not Available,,2026-07-20,Uganda jobs and recruitment services,,https://www.brightermonday.co.ug/
