id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
8847,Enterprise Architect,PNet,Enterprise Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Enterprise Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",PNet,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Enterprise+Architect%22+%22South+Africa%22+jobs
8848,Enterprise Architect,CareerJunction,Enterprise Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Enterprise Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",CareerJunction,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Enterprise+Architect%22+%22South+Africa%22+jobs
8849,Solutions Architect,LinkedIn,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Solutions+Architect&location=South+Africa&sortBy=DD
8850,Solutions Architect,Indeed,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://za.indeed.com/jobs?q=Solutions+Architect&l=South+Africa&sort=date
8851,Solutions Architect,Glassdoor,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Solutions+Architect%22+%22South+Africa%22+jobs
8852,Solutions Architect,Jooble,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Solutions+Architect%22+%22South+Africa%22+jobs
8853,Solutions Architect,Careerjet,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Solutions+Architect&l=South+Africa
8854,Solutions Architect,Talent.com,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://www.talent.com/jobs?k=Solutions+Architect&l=South+Africa
8855,Solutions Architect,Google Jobs,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Google job search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Solutions+Architect+jobs+South+Africa
8856,Solutions Architect,MyJobMag,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",MyJobMag,https://www.google.com/search?q=site%3Amyjobmag.com+%22Solutions+Architect%22+%22South+Africa%22+jobs
8857,Solutions Architect,AfricaWork,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",AfricaWork,https://www.google.com/search?q=site%3Aafricawork.com+%22Solutions+Architect%22+%22South+Africa%22+jobs
8858,Solutions Architect,Careers24,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careers24,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Solutions+Architect%22+%22South+Africa%22+jobs
8859,Solutions Architect,PNet,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",PNet,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Solutions+Architect%22+%22South+Africa%22+jobs
8860,Solutions Architect,CareerJunction,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",CareerJunction,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Solutions+Architect%22+%22South+Africa%22+jobs
8861,Solution Architect,LinkedIn,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Solution+Architect&location=South+Africa&sortBy=DD
8862,Solution Architect,Indeed,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://za.indeed.com/jobs?q=Solution+Architect&l=South+Africa&sort=date
8863,Solution Architect,Glassdoor,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Solution+Architect%22+%22South+Africa%22+jobs
8864,Solution Architect,Jooble,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Solution+Architect%22+%22South+Africa%22+jobs
8865,Solution Architect,Careerjet,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Solution+Architect&l=South+Africa
8866,Solution Architect,Talent.com,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Direct platform search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://www.talent.com/jobs?k=Solution+Architect&l=South+Africa
8867,Solution Architect,Google Jobs,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Google job search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Solution+Architect+jobs+South+Africa
8868,Solution Architect,MyJobMag,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",MyJobMag,https://www.google.com/search?q=site%3Amyjobmag.com+%22Solution+Architect%22+%22South+Africa%22+jobs
8869,Solution Architect,AfricaWork,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",AfricaWork,https://www.google.com/search?q=site%3Aafricawork.com+%22Solution+Architect%22+%22South+Africa%22+jobs
8870,Solution Architect,Careers24,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careers24,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Solution+Architect%22+%22South+Africa%22+jobs
8871,Solution Architect,PNet,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",PNet,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Solution+Architect%22+%22South+Africa%22+jobs
8872,Solution Architect,CareerJunction,Solution Architecture,Africa,South Africa,South Africa,High,Available,Live search,2026-07-20,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",CareerJunction,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Solution+Architect%22+%22South+Africa%22+jobs
8873,Technical Architect,LinkedIn,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Technical+Architect&location=South+Africa&sortBy=DD
8874,Technical Architect,Indeed,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://za.indeed.com/jobs?q=Technical+Architect&l=South+Africa&sort=date
8875,Technical Architect,Glassdoor,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Technical+Architect%22+%22South+Africa%22+jobs
8876,Technical Architect,Jooble,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Technical+Architect%22+%22South+Africa%22+jobs
8877,Technical Architect,Careerjet,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Technical+Architect&l=South+Africa
8878,Technical Architect,Talent.com,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://www.talent.com/jobs?k=Technical+Architect&l=South+Africa
8879,Technical Architect,Google Jobs,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Google job search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Technical+Architect+jobs+South+Africa
8880,Technical Architect,MyJobMag,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",MyJobMag,https://www.google.com/search?q=site%3Amyjobmag.com+%22Technical+Architect%22+%22South+Africa%22+jobs
8881,Technical Architect,AfricaWork,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",AfricaWork,https://www.google.com/search?q=site%3Aafricawork.com+%22Technical+Architect%22+%22South+Africa%22+jobs
8882,Technical Architect,Careers24,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careers24,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Technical+Architect%22+%22South+Africa%22+jobs
8883,Technical Architect,PNet,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",PNet,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Technical+Architect%22+%22South+Africa%22+jobs
8884,Technical Architect,CareerJunction,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",CareerJunction,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Technical+Architect%22+%22South+Africa%22+jobs
8885,Cloud Architect,LinkedIn,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Cloud+Architect&location=South+Africa&sortBy=DD
8886,Cloud Architect,Indeed,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://za.indeed.com/jobs?q=Cloud+Architect&l=South+Africa&sort=date
8887,Cloud Architect,Glassdoor,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Cloud+Architect%22+%22South+Africa%22+jobs
8888,Cloud Architect,Jooble,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Cloud+Architect%22+%22South+Africa%22+jobs
8889,Cloud Architect,Careerjet,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Cloud+Architect&l=South+Africa
8890,Cloud Architect,Talent.com,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://www.talent.com/jobs?k=Cloud+Architect&l=South+Africa
8891,Cloud Architect,Google Jobs,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Google job search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Cloud+Architect+jobs+South+Africa
8892,Cloud Architect,MyJobMag,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",MyJobMag,https://www.google.com/search?q=site%3Amyjobmag.com+%22Cloud+Architect%22+%22South+Africa%22+jobs
8893,Cloud Architect,AfricaWork,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",AfricaWork,https://www.google.com/search?q=site%3Aafricawork.com+%22Cloud+Architect%22+%22South+Africa%22+jobs
8894,Cloud Architect,Careers24,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careers24,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Cloud+Architect%22+%22South+Africa%22+jobs
8895,Cloud Architect,PNet,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",PNet,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Cloud+Architect%22+%22South+Africa%22+jobs
8896,Cloud Architect,CareerJunction,Cloud & Infrastructure,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",CareerJunction,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Cloud+Architect%22+%22South+Africa%22+jobs
8897,Data Architect,LinkedIn,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Data+Architect&location=South+Africa&sortBy=DD
8898,Data Architect,Indeed,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://za.indeed.com/jobs?q=Data+Architect&l=South+Africa&sort=date
8899,Data Architect,Glassdoor,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Data+Architect%22+%22South+Africa%22+jobs
8900,Data Architect,Jooble,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Data+Architect%22+%22South+Africa%22+jobs
8901,Data Architect,Careerjet,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Data+Architect&l=South+Africa
8902,Data Architect,Talent.com,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://www.talent.com/jobs?k=Data+Architect&l=South+Africa
8903,Data Architect,Google Jobs,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Google job search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Data+Architect+jobs+South+Africa
8904,Data Architect,MyJobMag,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",MyJobMag,https://www.google.com/search?q=site%3Amyjobmag.com+%22Data+Architect%22+%22South+Africa%22+jobs
8905,Data Architect,AfricaWork,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",AfricaWork,https://www.google.com/search?q=site%3Aafricawork.com+%22Data+Architect%22+%22South+Africa%22+jobs
8906,Data Architect,Careers24,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careers24,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Data+Architect%22+%22South+Africa%22+jobs
8907,Data Architect,PNet,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",PNet,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Data+Architect%22+%22South+Africa%22+jobs
8908,Data Architect,CareerJunction,Data & Governance,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",CareerJunction,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Data+Architect%22+%22South+Africa%22+jobs
8909,Integration Architect,LinkedIn,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Integration+Architect&location=South+Africa&sortBy=DD
8910,Integration Architect,Indeed,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://za.indeed.com/jobs?q=Integration+Architect&l=South+Africa&sort=date
8911,Integration Architect,Glassdoor,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Integration+Architect%22+%22South+Africa%22+jobs
8912,Integration Architect,Jooble,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Jooble,https://www.google.com/search?q=site%3Ajooble.org+%22Integration+Architect%22+%22South+Africa%22+jobs
8913,Integration Architect,Careerjet,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careerjet,https://www.careerjet.com/search/jobs?s=Integration+Architect&l=South+Africa
8914,Integration Architect,Talent.com,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Talent.com,https://www.talent.com/jobs?k=Integration+Architect&l=South+Africa
8915,Integration Architect,Google Jobs,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Google job search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Google Jobs,https://www.google.com/search?q=Integration+Architect+jobs+South+Africa
8916,Integration Architect,MyJobMag,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",MyJobMag,https://www.google.com/search?q=site%3Amyjobmag.com+%22Integration+Architect%22+%22South+Africa%22+jobs
8917,Integration Architect,AfricaWork,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",AfricaWork,https://www.google.com/search?q=site%3Aafricawork.com+%22Integration+Architect%22+%22South+Africa%22+jobs
8918,Integration Architect,Careers24,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Careers24,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Integration+Architect%22+%22South+Africa%22+jobs
8919,Integration Architect,PNet,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",PNet,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Integration+Architect%22+%22South+Africa%22+jobs
8920,Integration Architect,CareerJunction,Integration Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Integration Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",CareerJunction,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Integration+Architect%22+%22South+Africa%22+jobs
8921,Application Architect,LinkedIn,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Application Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Application+Architect&location=South+Africa&sortBy=DD
8922,Application Architect,Indeed,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Direct platform search for Application Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Indeed,https://za.indeed.com/jobs?q=Application+Architect&l=South+Africa&sort=date
8923,Application Architect,Glassdoor,Solution Architecture,Africa,South Africa,South Africa,Medium,Available,Live search,2026-07-20,"Platform-indexed search for Application Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route.",Glassdoor,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Application+Architect%22+%22South+Africa%22+jobs
