id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
27,Senior Manager - Enterprise Architect,Mace,Enterprise Architecture,GCC,Saudi Arabia,Riyadh,High,Available,Listed 5 days ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn current search,https://sa.linkedin.com/jobs/senior-manager-consulting-services-jobs?countryRedirected=1
28,Principal Smart & Digital Consultant,WSP,Digital Transformation,GCC,Saudi Arabia,Riyadh,High,Available,Listed 6 days ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn current search,https://sa.linkedin.com/jobs/senior-manager-consulting-services-jobs?countryRedirected=1
29,Digital Services Senior Manager,Takامل Holding,Digital Transformation,GCC,Saudi Arabia,Riyadh,High,Available,Listed 3 weeks ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn current search,https://sa.linkedin.com/jobs/it-leadership-jobs
30,Enterprise Applications & Digital Transformation Manager,Sunbulah Group,Digital Transformation,GCC,Saudi Arabia,Jeddah,High,Available,Listed 2 weeks ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn current search,https://sa.linkedin.com/jobs/it-leadership-jobs
31,Smart City IT Lead Consultant,JLL,Digital Transformation,GCC,Saudi Arabia,Riyadh,High,Available,Listed 3 weeks ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn current search,https://sa.linkedin.com/jobs/it-leadership-jobs
32,"Pre-Sales Solution Architect - Smart Cities, IoT & Digital Twin",Confidential,Solution Architecture,GCC,United Arab Emirates,Abu Dhabi,High,Available,Listed 6 days ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn,https://ae.linkedin.com/jobs/view/pre-sales-solution-architect-%E2%80%93-smart-cities-iot-digital-twin-at-confidential-4434839063
33,Lead Solution Architect,EWEC,Solution Architecture,GCC,United Arab Emirates,Abu Dhabi,High,Available,Current listing,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn,https://www.linkedin.com/jobs/view/4410476041/
34,Enterprise Solutions Architect - Presales Expert,DXC Technology,Enterprise Architecture,GCC,United Arab Emirates,Dubai,High,Available,Listed 2 days ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn,https://ae.linkedin.com/jobs/view/enterprise-solutions-architect-presales-expert-at-dxc-technology-4427440228
35,Digital Transformation Manager / Solution Architect,Union Properties / Tetra Edge,Digital Transformation,GCC,United Arab Emirates,Dubai,High,Available,Urgent hiring reposted 4 days ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn post,https://ae.linkedin.com/in/mohammed-hashim-1a13665b
36,Enterprise and Solution Architect,Nagarro,Enterprise Architecture,GCC,Oman,Muscat,High,Available,Listed 2 days ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn,https://om.linkedin.com/jobs/view/enterpise-and-solution-architect-at-nagarro-4436993214
37,Senior Presales Digital Transformation Solutions Architect,stc Kuwait,Digital Transformation,GCC,Kuwait,Kuwait,High,Available,Posted 10 Jun 2026,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn,https://www.linkedin.com/jobs/view/4427100248/
38,Digital Office Manager,QAFCO,Digital Transformation,GCC,Qatar,Doha,High,Available,Listed 2 weeks ago,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",LinkedIn current search,https://www.linkedin.com/jobs/aramco-digital-jobs-worldwide
57,"Senior Solutions Architect, MEA",GitLab,Solution Architecture,GCC,United Arab Emirates,Remote UAE,High,Available,Current official jobs listing,2026-07-20,"Verify eligibility, deadline and work authorization on the linked source before applying.",GitLab,https://about.gitlab.com/jobs/all-jobs/
161,Enterprise Architect — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Enterprise+Architect&sortBy=DD&location=Saudi+Arabia
162,Enterprise Architect — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Enterprise+Architect
163,Enterprise Architect — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Enterprise%20Architect-jobs/
164,Solution Architect — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Solution+Architect&sortBy=DD&location=Saudi+Arabia
165,Solution Architect — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Solution+Architect
166,Solution Architect — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Solution%20Architect-jobs/
167,Digital Transformation Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Digital+Transformation+Manager&sortBy=DD&location=Saudi+Arabia
168,Digital Transformation Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Digital+Transformation+Manager
169,Digital Transformation Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Digital%20Transformation%20Manager-jobs/
170,IT Director — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=IT+Director&sortBy=DD&location=Saudi+Arabia
171,IT Director — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=IT+Director
172,IT Director — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/IT%20Director-jobs/
173,Head of Technology — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Saudi+Arabia
174,Head of Technology — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Head+of+Technology
175,Head of Technology — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Head%20of%20Technology-jobs/
176,Technology Director — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Technology+Director&sortBy=DD&location=Saudi+Arabia
177,Technology Director — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Technology+Director
178,Technology Director — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Technology%20Director-jobs/
179,IT Strategy Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=IT+Strategy+Manager&sortBy=DD&location=Saudi+Arabia
180,IT Strategy Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=IT+Strategy+Manager
181,IT Strategy Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/IT%20Strategy%20Manager-jobs/
182,Data Architect — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Data+Architect&sortBy=DD&location=Saudi+Arabia
183,Data Architect — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Data+Architect
184,Data Architect — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Data%20Architect-jobs/
185,Data Governance Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Data+Governance+Manager&sortBy=DD&location=Saudi+Arabia
186,Data Governance Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Data+Governance+Manager
187,Data Governance Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Data%20Governance%20Manager-jobs/
188,Chief Data Officer — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Chief+Data+Officer&sortBy=DD&location=Saudi+Arabia
189,Chief Data Officer — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Chief+Data+Officer
190,Chief Data Officer — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Chief%20Data%20Officer-jobs/
191,Healthcare IT Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Healthcare+IT+Manager&sortBy=DD&location=Saudi+Arabia
192,Healthcare IT Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Healthcare+IT+Manager
193,Healthcare IT Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Healthcare%20IT%20Manager-jobs/
194,Health Informatics — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Health+Informatics&sortBy=DD&location=Saudi+Arabia
195,Health Informatics — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Health+Informatics
196,Health Informatics — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Health%20Informatics-jobs/
197,Digital Health — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Digital+Health&sortBy=DD&location=Saudi+Arabia
198,Digital Health — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Digital+Health
199,Digital Health — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Digital%20Health-jobs/
200,Technical Program Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Technical+Program+Manager&sortBy=DD&location=Saudi+Arabia
201,Technical Program Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Technical+Program+Manager
202,Technical Program Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,High,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Technical%20Program%20Manager-jobs/
203,IT Portfolio Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Saudi+Arabia
204,IT Portfolio Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=IT+Portfolio+Manager
205,IT Portfolio Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/IT%20Portfolio%20Manager-jobs/
206,PMO Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=PMO+Manager&sortBy=DD&location=Saudi+Arabia
207,PMO Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=PMO+Manager
208,PMO Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/PMO%20Manager-jobs/
209,Cloud Architect — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Cloud+Architect&sortBy=DD&location=Saudi+Arabia
210,Cloud Architect — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Cloud+Architect
211,Cloud Architect — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Cloud%20Architect-jobs/
212,Integration Architect — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Integration+Architect&sortBy=DD&location=Saudi+Arabia
213,Integration Architect — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Integration+Architect
214,Integration Architect — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Integration%20Architect-jobs/
215,Enterprise Applications Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Enterprise+Applications+Manager&sortBy=DD&location=Saudi+Arabia
216,Enterprise Applications Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Enterprise+Applications+Manager
217,Enterprise Applications Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Enterprise%20Applications%20Manager-jobs/
218,Cybersecurity Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Cybersecurity+Manager&sortBy=DD&location=Saudi+Arabia
219,Cybersecurity Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Cybersecurity+Manager
220,Cybersecurity Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Cybersecurity%20Manager-jobs/
221,AI Solution Architect — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=AI+Solution+Architect&sortBy=DD&location=Saudi+Arabia
222,AI Solution Architect — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=AI+Solution+Architect
223,AI Solution Architect — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/AI%20Solution%20Architect-jobs/
224,Business Transformation Manager — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=Business+Transformation+Manager&sortBy=DD&location=Saudi+Arabia
225,Business Transformation Manager — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=Business+Transformation+Manager
226,Business Transformation Manager — Bayt Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",Bayt,https://www.bayt.com/en/saudi-arabia/jobs/Business%20Transformation%20Manager-jobs/
227,ServiceNow Architect — LinkedIn Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",LinkedIn,https://www.linkedin.com/jobs/search/?keywords=ServiceNow+Architect&sortBy=DD&location=Saudi+Arabia
228,ServiceNow Architect — GulfTalent Live Search,Saudi Arabia,Live Job Search,GCC,Saudi Arabia,Live / varies,Medium,Available,Live search sorted toward newest results,2026-07-20,"GCC live-search pack. This is a live search link, not one fixed vacancy.",GulfTalent,https://www.gulftalent.com/jobs?keywords=ServiceNow+Architect
