id,title,subtitle,type,region,country,location,fit,status,posted,checked,notes,source,url
53,Edita Food Industries,FMCG,"Retail, FMCG & Consumer",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.edita.com.eg/careers/
54,Domty,FMCG,"Retail, FMCG & Consumer",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.domty.org/
55,Oriental Weavers,Manufacturing,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://orientalweavers.com/
56,GB Corp,Automotive & Mobility,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.gb-corporation.com/
57,Mansour Group,Diversified Conglomerate,Diversified & Other Private Sector,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.mansourgroup.com/careers/
58,General Motors Egypt,Automotive,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://search-careers.gm.com/
59,Nissan Egypt,Automotive,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.nissan-global.com/EN/COMPANY/CAREERS/
60,Unilever Mashreq,FMCG,"Retail, FMCG & Consumer",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://careers.unilever.com/
61,Procter & Gamble Egypt,FMCG,"Retail, FMCG & Consumer",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.pgcareers.com/
62,Nestlé Egypt,FMCG,"Retail, FMCG & Consumer",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.nestle.com/jobs
63,Coca-Cola HBC Egypt,FMCG,"Retail, FMCG & Consumer",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://eg.coca-colahellenic.com/en/working-with-us/working-with-us
64,PepsiCo Egypt,FMCG,"Retail, FMCG & Consumer",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.pepsicojobs.com/
65,Mars Egypt,FMCG,"Retail, FMCG & Consumer",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://careers.mars.com/
66,Henkel Egypt,Consumer & Industrial,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.henkel.com/careers
67,Lafarge Egypt,Building Materials,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.lafarge.com.eg/en/careers
68,CEMEX Egypt,Building Materials,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://jobs.cemex.com/
69,Suez Cement,Building Materials,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.heidelbergmaterials.com/en/career
70,Arabian Cement Company,Building Materials,Manufacturing & Industrial,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.arabiancement.com/
71,EVA Pharma,Pharmaceuticals,Healthcare & Life Sciences,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.evapharma.com/
72,Pharco Corporation,Pharmaceuticals,Healthcare & Life Sciences,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://pharco.org/careers.aspx
73,EIPICO,Pharmaceuticals,Healthcare & Life Sciences,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.eipico.com.eg/
74,Rameda,Pharmaceuticals,Healthcare & Life Sciences,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://ramedapharma.com/
75,Minapharm Pharmaceuticals,Pharmaceuticals,Healthcare & Life Sciences,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.minapharm.com/
76,Cleopatra Hospitals Group,Healthcare,Healthcare & Life Sciences,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.cleopatrahospitals.com/
77,Alameda Healthcare,Healthcare,Healthcare & Life Sciences,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://alameda-hc.com/
78,Vezeeta,Digital Health,Technology & Digital Services,Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://www.vezeeta.com/en/careers
79,Aramex Egypt,Logistics,"Aviation, Transport & Logistics",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://careers.aramex.com/
80,DHL Express Egypt,Logistics,"Aviation, Transport & Logistics",Egypt,Egypt,,High,Not Available,,2026-07-20,,,https://careers.dhl.com/
81,Saudi Aramco,Energy,"Energy, Utilities & Mining",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.aramco.com/en/careers
82,SABIC,Chemicals & Industrial,"Energy, Utilities & Mining",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.sabic.com/en/careers
83,stc,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.stc.com.sa/content/stc/sa/en/about/careers.html
84,Mobily,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.mobily.com.sa/
85,Zain KSA,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.sa.zain.com/
86,Al Rajhi Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.alrajhibank.com.sa/
87,Saudi National Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.alahli.com/
88,Riyad Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.riyadbank.com/
89,Saudi Awwal Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.sab.com/en/careers/
90,Alinma Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.alinma.com/
91,Bank Albilad,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.bankalbilad.com/
92,Saudi Investment Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.saib.com.sa/en/careers
93,NEOM,Mega Projects & Technology,Technology & Digital Services,GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.neom.com/
94,Red Sea Global,Tourism & Development,"Real Estate, Construction & Hospitality",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.redseaglobal.com/en/careers
95,Qiddiya,Entertainment & Development,"Real Estate, Construction & Hospitality",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://qiddiya.com/careers/
96,Diriyah Company,Development & Tourism,"Real Estate, Construction & Hospitality",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.diriyah.sa/careers
97,ROSHN Group,Real Estate,"Real Estate, Construction & Hospitality",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.roshn.sa/careers
98,Saudia,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.saudia.com/
99,flynas,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://career.flynas.com/
100,Riyadh Air,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.riyadhair.com/en/careers
101,Saudia Technic,Aviation Engineering,"Aviation, Transport & Logistics",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.saudiatechnic.com/
102,ACWA Power,Energy & Utilities,"Energy, Utilities & Mining",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.acwapower.com/
103,Ma'aden,Mining,"Energy, Utilities & Mining",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.maaden.com.sa/
104,Saudi Electricity Company,Utilities,Diversified & Other Private Sector,GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.se.com.sa/
105,Bahri,Shipping & Logistics,"Aviation, Transport & Logistics",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.bahri.sa/
106,Elm,Digital Government & Technology,Technology & Digital Services,GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.elm.sa/
107,solutions by stc,Technology & Digital Services,Technology & Digital Services,GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://solutions.com.sa/careers/
108,Lean Technologies,FinTech,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.leantech.me/careers
109,Tamara,FinTech,"Banking, FinTech & Financial Services",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.tamara.co/en/careers
110,Jahez,Technology & Delivery,Technology & Digital Services,GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://jahezgroup.com/careers/
111,Almarai,FMCG,"Retail, FMCG & Consumer",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://careers.almarai.com/
112,Jarir Marketing,Retail,"Retail, FMCG & Consumer",GCC & Middle East,Saudi Arabia,,High,Not Available,,2026-07-20,,,https://www.jarir.com/sa-en/careers
113,Emirates Group,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://www.emiratesgroupcareers.com/
114,Etihad Airways,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.etihad.com/
115,flydubai,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.flydubai.com/
116,DP World,Ports & Logistics,"Aviation, Transport & Logistics",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://www.dpworld.com/careers
117,ADNOC,Energy,"Energy, Utilities & Mining",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://jobs.adnoc.ae/
118,ENOC,Energy,"Energy, Utilities & Mining",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.enoc.com/
119,TAQA,Energy & Utilities,"Energy, Utilities & Mining",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.taqa.com/
120,Masdar,Renewable Energy,"Energy, Utilities & Mining",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://masdar.ae/en/careers
121,e&,Telecommunications & Technology,Technology & Digital Services,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.eand.com/
122,du,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.du.ae/
123,Emirates NBD,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://www.emiratesnbd.com/en/careers
124,First Abu Dhabi Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.bankfab.com/
125,Abu Dhabi Commercial Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://www.adcb.com/en/about-us/careers/
126,Mashreq,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.mashreq.com/
127,Dubai Islamic Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.dib.ae/
128,Majid Al Futtaim,Retail & Real Estate,"Real Estate, Construction & Hospitality",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.majidalfuttaim.com/
129,Al-Futtaim Group,Diversified Conglomerate,Diversified & Other Private Sector,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://www.afuturewithus.com/
130,Landmark Group,Retail & Digital,Technology & Digital Services,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.landmarkgroup.com/
131,Chalhoub Group,Luxury Retail,"Retail, FMCG & Consumer",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.chalhoubgroup.com/
132,GMG,Retail & Distribution,"Retail, FMCG & Consumer",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.gmg.com/
133,DAMAC,Real Estate,"Real Estate, Construction & Hospitality",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.damacproperties.com/
134,Emaar Properties,Real Estate,"Real Estate, Construction & Hospitality",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.emaar.com/
135,Aldar Properties,Real Estate,"Real Estate, Construction & Hospitality",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.aldar.com/
136,Mubadala,Investment,"Banking, FinTech & Financial Services",GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.mubadala.com/
137,G42,AI & Technology,Technology & Digital Services,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://www.g42.ai/careers
138,M42,Healthcare Technology,Technology & Digital Services,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://m42.ae/careers/
139,PureHealth,Healthcare,Healthcare & Life Sciences,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://purehealth.ae/careers/
140,Burjeel Holdings,Healthcare,Healthcare & Life Sciences,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://burjeelholdings.com/careers/
141,Mediclinic Middle East,Healthcare,Healthcare & Life Sciences,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.mediclinic.ae/
142,Careem,Technology & Mobility,Technology & Digital Services,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://www.careem.com/en-AE/careers/
143,noon,E-commerce & Technology,Technology & Digital Services,GCC & Middle East,United Arab Emirates,,High,Not Available,,2026-07-20,,,https://careers.noon.com/
144,Qatar Airways,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://careers.qatarairways.com/
145,QatarEnergy,Energy,"Energy, Utilities & Mining",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://careerportal.qatarenergy.qa/jobs
146,Ooredoo Qatar,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://www.ooredoo.com/en/careers/
147,QNB Group,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://www.qnb.com/sites/qnb/qnbglobal/page/en/encareers.html
148,Commercial Bank Qatar,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://careers.cbq.qa/
149,Doha Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://www.dohabank.com.qa/careers/
150,Masraf Al Rayan,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://www.alrayan.com/careers
151,Nakilat,Shipping & Energy,"Energy, Utilities & Mining",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://careers.nakilat.com/
152,Milaha,Shipping & Logistics,"Aviation, Transport & Logistics",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://careers.milaha.com/
153,Qatari Diar,Real Estate,"Real Estate, Construction & Hospitality",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://www.qataridiar.com/careers
154,Baladna,FMCG,"Retail, FMCG & Consumer",GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://baladna.com/careers/
155,Mannai Corporation,Diversified & Technology,Technology & Digital Services,GCC & Middle East,Qatar,,High,Not Available,,2026-07-20,,,https://www.mannai.com/careers/
156,Omantel,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Oman,,High,Not Available,,2026-07-20,,,https://careers.omantel.om/
157,Ooredoo Oman,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Oman,,High,Not Available,,2026-07-20,,,https://www.ooredoo.om/Personal/About-Us/Careers.aspx
158,Bank Muscat,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Oman,,High,Not Available,,2026-07-20,,,https://www.bankmuscat.com/en/about/careers/Pages/default.aspx
159,Bank Dhofar,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Oman,,High,Not Available,,2026-07-20,,,https://www.bankdhofar.com/careers
160,OQ,Energy,"Energy, Utilities & Mining",GCC & Middle East,Oman,,High,Not Available,,2026-07-20,,,https://careers.oq.com/
161,Oman Air,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,Oman,,High,Not Available,,2026-07-20,,,https://careers.omanair.com/
162,Asyad Group,Logistics,"Aviation, Transport & Logistics",GCC & Middle East,Oman,,High,Not Available,,2026-07-20,,,https://asyad.om/careers
163,Renaissance Services,Services & Logistics,"Aviation, Transport & Logistics",GCC & Middle East,Oman,,High,Not Available,,2026-07-20,,,https://www.renaissanceservices.com/careers/
164,Zain Kuwait,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,,,https://careers.kw.zain.com/
165,Ooredoo Kuwait,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,,,https://www.ooredoo.com.kw/en/About-Us/Careers
166,stc Kuwait,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,,,https://careers.stc.com.kw/
167,National Bank of Kuwait,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,,,https://careers.nbk.com/
168,Kuwait Finance House,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,,,https://www.kfh.com/en/home/Personal/careers.html
169,Agility,Logistics,"Aviation, Transport & Logistics",GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,,,https://www.agility.com/en/careers/
170,Alshaya Group,Retail,"Retail, FMCG & Consumer",GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,,,https://careers.alshaya.com/
171,Alghanim Industries,Diversified Conglomerate,Diversified & Other Private Sector,GCC & Middle East,Kuwait,,High,Not Available,,2026-07-20,,,https://careers.alghanim.com/
172,Batelco,Telecommunications,Telecommunications & Digital Infrastructure,GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,,,https://careers.batelco.com/
173,Bank ABC,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,,,https://www.bank-abc.com/en/Careers
174,Ahli United Bank,Banking,"Banking, FinTech & Financial Services",GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,,,https://www.ahliunited.com/bh/careers/
175,Gulf Air,Aviation,"Aviation, Transport & Logistics",GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,,,https://careers.gulfair.com/
176,Bapco Energies,Energy,"Energy, Utilities & Mining",GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,,,https://www.bapcoenergies.com/careers/
177,Aluminium Bahrain,Industrial,Manufacturing & Industrial,GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,,,https://www.albasmelter.com/careers/
178,Investcorp,Investment,"Banking, FinTech & Financial Services",GCC & Middle East,Bahrain,,High,Not Available,,2026-07-20,,,https://www.investcorp.com/careers/
