"id","title","subtitle","type","region","country","location","fit","status","posted","checked","notes","source","url"
"source-079","IFRC Careers","Humanitarian Network","Job Source","Global","Global","Global","High","Careers Page Available","","2026-07-21","Official IFRC jobs, consultancies and internships across the Red Cross and Red Crescent network.","Official humanitarian employer","https://www.ifrc.org/get-involved/work-us"
"source-080","Norwegian Refugee Council Careers","Humanitarian NGO","Job Source","Global / Africa / MENA","Global","40+ countries","High","Careers Page Available","","2026-07-21","Official NRC careers source for local and international humanitarian roles.","Official humanitarian employer","https://www.nrc.no/careers/"
"source-081","NORCAP Expert Deployments","Humanitarian Expert Roster","Job Source","Global","Global","Global deployments","High","Careers Page Available","","2026-07-21","Expert deployment and roster opportunities in humanitarian action, development, peacebuilding and crisis response.","Official humanitarian roster","https://www.nrc.no/expert-deployment/"
"source-082","Danish Refugee Council Careers","Humanitarian NGO","Job Source","Africa / MENA / Global","Global","30+ countries","High","Careers Page Available","","2026-07-21","Official DRC vacancies with filters for Africa, IT, information management, senior management, programme management and contract type.","Official humanitarian employer","https://drc.ngo/en/jobs/"
"source-083","Oxfam International Careers","Humanitarian & Development NGO","Job Source","Global","Global","70+ countries","High","Careers Page Available","","2026-07-21","Oxfam International Secretariat and affiliate vacancies across humanitarian, development, campaigning and technology functions.","Official NGO careers","https://www.oxfam.org/en/take-action/jobs"
"source-084","Oxfam in Africa Jobs","Africa Development NGO","Job Source","Africa","Africa","Africa","High","Careers Page Available","","2026-07-21","Africa-focused Oxfam jobs, consultancies and service-provider opportunities across country offices.","Official Africa NGO careers","https://africa.oxfam.org/get-involved/jobs-oxfam"
"source-085","Plan International Careers","Development & Humanitarian NGO","Job Source","Global / Africa / MENA","Global","Global","High","Careers Page Available","","2026-07-21","Official Plan International vacancies, emergency roster and regional opportunities.","Official NGO careers","https://jobs.plan-international.org/"
"source-086","Médecins Sans Frontières Careers","Medical Humanitarian NGO","Job Source","Global / Africa / MENA","Global","Global","High","Careers Page Available","","2026-07-21","MSF field and office roles across medical, logistics, IT, administration, finance and senior management.","Official medical humanitarian careers","https://www.msf.org/work-msf"
"source-087","International Medical Corps Careers","Medical Humanitarian NGO","Job Source","Global / Africa / MENA","Global","Global","High","Careers Page Available","","2026-07-21","Official International Medical Corps openings for health, technology, operations, logistics and programme roles.","Official medical humanitarian careers","https://internationalmedicalcorps.org/work-with-us/"
"21","UNGM — Individual Consultants","United Nations Global Marketplace","Opportunity Source","Global","Global","Global","High","Careers Page Available","","2026-07-21","Official UN procurement platform. Register as an Individual Consultant and search calls for individual consultants; this is not a staff-jobs portal.","Official opportunity source","https://www.ungm.org/Public/Notice"
"22","UNGM — Implementing Partners","United Nations Global Marketplace","Opportunity Source","Global","Global","Global","High","Careers Page Available","","2026-07-21","Official registration route for non-profits, NGOs and academic institutions seeking calls for implementing partners.","Official opportunity source","https://www.ungm.org/Account/Registration/Index"
"23","World Bank Group — WBGeProcure RFx Now","World Bank Group","Opportunity Source","Global","Global","Global","High","Careers Page Available","","2026-07-21","Official operational consulting opportunities platform replacing eConsultant2 for relevant World Bank Group business opportunities.","Official opportunity source","https://wbgeprocure-rfxnow.worldbank.org/rfxnow/public/advertisement/list.html"
"24","African Development Bank — E-Consultant","African Development Bank Group","Opportunity Source","Africa / Global","Global","Africa / Global","High","Careers Page Available","","2026-07-21","Official database and entry point for individual consultants and consulting firms, with current expressions of interest.","Official opportunity source","https://www.afdb.org/en/projects-and-operations/procurement/consultancy-services-e-consultant"
"25","UN Talent Pipeline","United Nations Secretariat","Opportunity Source","Developing countries / UN job families","Global","Developing countries / UN job families","High","Careers Page Available","","2026-07-21","Capacity-building and talent-pipeline programme. Participation can improve readiness but does not guarantee employment.","Official opportunity source","https://careers.un.org/talentpipeline"
"26","United Nations Volunteers","UNV","Opportunity Source","Global","Global","Global","High","Careers Page Available","","2026-07-21","Official source for national, international and online UN Volunteer assignments. Conditions, allowances and residence rules vary by category.","Official opportunity source","https://www.unv.org/become-volunteer/"
"27","EEAS Vacancies","European External Action Service","Opportunity Source","EU delegations / Global","Global","EU delegations / Global","High","Careers Page Available","","2026-07-21","Official vacancies including local agents, contract agents, temporary positions, traineeships, delegation roles, secondments and CSDP missions.","Official opportunity source","https://www.eeas.europa.eu/eeas/vacancies_en"
"28","EURAXESS Africa","European Commission Research Network","Opportunity Source","Africa / Europe / Global","Global","Africa / Europe / Global","High","Careers Page Available","","2026-07-21","Official Africa gateway to research jobs, funding, mobility and EU–Africa innovation collaboration.","Official opportunity source","https://euraxess.ec.europa.eu/worldwide/africa"
"offline-platforms-1","Chief Information Officer — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Egypt&sortBy=DD"
"offline-platforms-2","Chief Technology Officer — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Chief%20Technology%20Officer&location=Egypt&sortBy=DD"
"offline-platforms-3","IT Director — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=IT%20Director&location=Egypt&sortBy=DD"
"offline-platforms-4","Director of Digital Transformation — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Director%20of%20Digital%20Transformation&location=Egypt&sortBy=DD"
"offline-platforms-5","Head of Information Systems — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Head%20of%20Information%20Systems&location=Egypt&sortBy=DD"
"offline-platforms-6","Head of Enterprise Applications — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Head%20of%20Enterprise%20Applications&location=Egypt&sortBy=DD"
"offline-platforms-7","Head of Digital Transformation — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Head%20of%20Digital%20Transformation&location=Egypt&sortBy=DD"
"offline-platforms-8","Enterprise Architect — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Enterprise%20Architect&location=Egypt&sortBy=DD"
"offline-platforms-9","Solution Architect — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Solution%20Architect&location=Egypt&sortBy=DD"
"offline-platforms-10","Business Architect — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Business%20Architect&location=Egypt&sortBy=DD"
"offline-platforms-11","Technology Architect — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Technology%20Architect&location=Egypt&sortBy=DD"
"offline-platforms-12","Data Architect — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Data%20Architect&location=Egypt&sortBy=DD"
"offline-platforms-13","Cloud Architect — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=Egypt&sortBy=DD"
"offline-platforms-14","Integration Architect — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Integration%20Architect&location=Egypt&sortBy=DD"
"offline-platforms-15","Applications Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Applications%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-16","Enterprise Applications Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Enterprise%20Applications%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-17","Systems Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Systems%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-18","Information Systems Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Information%20Systems%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-19","IT Operations Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=IT%20Operations%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-20","Infrastructure Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Infrastructure%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-21","Digital Transformation Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Digital%20Transformation%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-22","Digital Program Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Digital%20Program%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-23","Technology Program Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Technology%20Program%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-24","IT Program Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=IT%20Program%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-25","IT Governance Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=IT%20Governance%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-26","Data Governance Lead — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Data%20Governance%20Lead&location=Egypt&sortBy=DD"
"offline-platforms-27","AI Governance Lead — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=AI%20Governance%20Lead&location=Egypt&sortBy=DD"
"offline-platforms-28","Cybersecurity Governance Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Cybersecurity%20Governance%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-29","Healthcare IT Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Healthcare%20IT%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-30","Health Information Systems Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Health%20Information%20Systems%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-31","Digital Health Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Digital%20Health%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-32","Medical Technology Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Medical%20Technology%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-33","ERP Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=ERP%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-34","CRM Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=CRM%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-35","Business Intelligence Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Business%20Intelligence%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-36","Data Platform Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Data%20Platform%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-37","Data Warehouse Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Data%20Warehouse%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-38","Technology Delivery Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Technology%20Delivery%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-39","IT Service Delivery Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=IT%20Service%20Delivery%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-40","Technical Project Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Technical%20Project%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-41","Program Management Office Lead — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Program%20Management%20Office%20Lead&location=Egypt&sortBy=DD"
"offline-platforms-42","Technology Strategy Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Technology%20Strategy%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-43","ICT Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=ICT%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-44","Regional IT Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Regional%20IT%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-45","Country IT Manager — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Country%20IT%20Manager&location=Egypt&sortBy=DD"
"offline-platforms-46","Technical Team Lead — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Technical%20Team%20Lead&location=Egypt&sortBy=DD"
"offline-platforms-47","Enterprise Systems Lead — Egypt","LinkedIn","Live Search","Egypt","Egypt","Egypt","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Enterprise%20Systems%20Lead&location=Egypt&sortBy=DD"
"offline-platforms-48","Chief Information Officer — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-49","Chief Technology Officer — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Chief%20Technology%20Officer&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-50","IT Director — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=IT%20Director&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-51","Director of Digital Transformation — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Director%20of%20Digital%20Transformation&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-52","Head of Information Systems — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Head%20of%20Information%20Systems&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-53","Head of Enterprise Applications — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Head%20of%20Enterprise%20Applications&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-54","Head of Digital Transformation — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Head%20of%20Digital%20Transformation&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-55","Enterprise Architect — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Enterprise%20Architect&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-56","Solution Architect — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Solution%20Architect&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-57","Business Architect — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Business%20Architect&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-58","Technology Architect — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Technology%20Architect&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-59","Data Architect — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Data%20Architect&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-60","Cloud Architect — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-61","Integration Architect — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Integration%20Architect&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-62","Applications Manager — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Applications%20Manager&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-63","Enterprise Applications Manager — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Enterprise%20Applications%20Manager&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-64","Systems Manager — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Systems%20Manager&location=Saudi%20Arabia&sortBy=DD"
"offline-platforms-65","Information Systems Manager — Saudi Arabia","LinkedIn","Live Search","Saudi Arabia","Saudi Arabia","Saudi Arabia","High","Monitoring","","2026-07-21","Generated monitoring search for offline coverage. Open the source and verify any named vacancy before applying.","Generated live search","https://www.linkedin.com/jobs/search/?keywords=Information%20Systems%20Manager&location=Saudi%20Arabia&sortBy=DD"
