id,record_type,category,title,organization,subtitle,role_family,type,industry,region,country,location,availability_status,published_date,expiry_date,last_checked,posted_text,source,source_quality,source_quality_label,verification_level,match_score,fit,priority_tier,url,notes
hospital-egypt-007,Major Private Hospital Employer,company,Cleopatra El Tagamoa Hospital,Cleopatra Hospitals Group,New Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,New Cairo,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Cleopatra Hospitals Group careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://cleopatrahospitals.com/en/Careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-001,Major Private Hospital Employer,company,Cleopatra Hospital,Cleopatra Hospitals Group,Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Cairo,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Cleopatra Hospitals Group careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://cleopatrahospitals.com/en/Careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-010,Major Private Hospital Employer,company,Dar Al Fouad Hospital 6th of October,Alameda Healthcare,6th of October City · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,6th of October City,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,99,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Alameda%20Healthcare%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-011,Major Private Hospital Employer,company,Dar Al Fouad Hospital Nasr City,Alameda Healthcare,Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Cairo,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,99,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Alameda%20Healthcare%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-005,Major Private Hospital Employer,company,El Katib Hospital,Cleopatra Hospitals Group,Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Cairo,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Cleopatra Hospitals Group careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://cleopatrahospitals.com/en/Careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-028,Major Private Hospital Employer,company,Mediclinic Airport Road Hospital,Mediclinic Middle East,Abu Dhabi · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Abu Dhabi,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Mediclinic Middle East careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.mediclinic.com/MiddleEast/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-031,Major Private Hospital Employer,company,Mediclinic Al Ain Hospital,Mediclinic Middle East,Al Ain · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Al Ain,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Mediclinic Middle East careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.mediclinic.com/MiddleEast/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-029,Major Private Hospital Employer,company,Mediclinic Al Noor Hospital,Mediclinic Middle East,Abu Dhabi · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Abu Dhabi,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Mediclinic Middle East careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.mediclinic.com/MiddleEast/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-026,Major Private Hospital Employer,company,Mediclinic City Hospital,Mediclinic Middle East,Dubai · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Dubai,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Mediclinic Middle East careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.mediclinic.com/MiddleEast/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-030,Major Private Hospital Employer,company,Mediclinic Khalifa City Hospital,Mediclinic Middle East,Abu Dhabi · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Abu Dhabi,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Mediclinic Middle East careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.mediclinic.com/MiddleEast/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-027,Major Private Hospital Employer,company,Mediclinic Parkview Hospital,Mediclinic Middle East,Dubai · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Dubai,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Mediclinic Middle East careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.mediclinic.com/MiddleEast/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-032,Major Private Hospital Employer,company,NMC Royal Hospital Khalifa City,NMC Healthcare,Abu Dhabi · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Abu Dhabi,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,NMC Healthcare careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.nmc.ae/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-033,Major Private Hospital Employer,company,NMC Royal Hospital Sharjah,NMC Healthcare,Sharjah · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Sharjah,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,NMC Healthcare careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.nmc.ae/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-036,Major Private Hospital Employer,company,NMC Royal Women's Hospital,NMC Healthcare,Abu Dhabi · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Abu Dhabi,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,NMC Healthcare careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.nmc.ae/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-034,Major Private Hospital Employer,company,NMC Specialty Hospital Abu Dhabi,NMC Healthcare,Abu Dhabi · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Abu Dhabi,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,NMC Healthcare careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.nmc.ae/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-035,Major Private Hospital Employer,company,NMC Specialty Hospital Dubai,NMC Healthcare,Dubai · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Dubai,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,NMC Healthcare careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://careers.nmc.ae/,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-003,Major Private Hospital Employer,company,Nile Badrawi Hospital,Cleopatra Hospitals Group,Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Cairo,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Cleopatra Hospitals Group careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://cleopatrahospitals.com/en/Careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-006,Major Private Hospital Employer,company,Queens Hospital,Cleopatra Hospitals Group,Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Cairo,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Cleopatra Hospitals Group careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://cleopatrahospitals.com/en/Careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-013,Major Private Hospital Employer,company,Saudi German Hospital Alexandria,Saudi German Health,Alexandria · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Alexandria,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Saudi German Health careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://saudigermanhealth.com/en/careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-023,Major Private Hospital Employer,company,Saudi German Hospital Aseer,Saudi German Health,Khamis Mushait · Saudi Arabia,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,Saudi Arabia,Khamis Mushait,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Saudi German Health careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://saudigermanhealth.com/en/careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-012,Major Private Hospital Employer,company,Saudi German Hospital Cairo,Saudi German Health,Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Cairo,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Saudi German Health careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://saudigermanhealth.com/en/careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-021,Major Private Hospital Employer,company,Saudi German Hospital Dammam,Saudi German Health,Dammam · Saudi Arabia,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,Saudi Arabia,Dammam,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Saudi German Health careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://saudigermanhealth.com/en/careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-022,Major Private Hospital Employer,company,Saudi German Hospital Hail,Saudi German Health,Hail · Saudi Arabia,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,Saudi Arabia,Hail,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Saudi German Health careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://saudigermanhealth.com/en/careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-019,Major Private Hospital Employer,company,Saudi German Hospital Jeddah,Saudi German Health,Jeddah · Saudi Arabia,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,Saudi Arabia,Jeddah,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Saudi German Health careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://saudigermanhealth.com/en/careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-020,Major Private Hospital Employer,company,Saudi German Hospital Riyadh,Saudi German Health,Riyadh · Saudi Arabia,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,Saudi Arabia,Riyadh,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,Saudi German Health careers,A,Official healthcare careers,Official careers,99,High,Priority 1,https://saudigermanhealth.com/en/careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-014,Major Private Hospital Employer,company,Andalusia Hospital Al Maadi,Andalusia Hospitals,Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Cairo,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,97,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Andalusia%20Hospitals%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-016,Major Private Hospital Employer,company,Andalusia Hospital Al Shalalat,Andalusia Hospitals,Alexandria · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Alexandria,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,97,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Andalusia%20Hospitals%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-017,Major Private Hospital Employer,company,Andalusia Hospital Antoniadis,Andalusia Hospitals,Alexandria · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Alexandria,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,97,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Andalusia%20Hospitals%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-015,Major Private Hospital Employer,company,Andalusia Hospital Smouha,Andalusia Hospitals,Alexandria · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Alexandria,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,97,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Andalusia%20Hospitals%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
company-00170,Employer Career Page,organization,Canonical,Technology & Cloud,Technology & Cloud,Technology & Cloud,Technology & Cloud,Technology & Cloud,Global · EMEA · Remote,Worldwide,Home based / Remote,Career Page Available,,,2026-07-24,Official careers portal,Official Canonical careers,A,Official employer career page,Official / curated,97,High,Priority 1,https://canonical.com/careers,"Official global careers for the publisher of Ubuntu. Strong alignment with enterprise architecture, private and public cloud, Linux, Kubernetes, DevOps, SRE, GitOps, data, technical leadership, solution architecture and project management."
company-00411,Employer Career Page,organization,Canonical,Career and project search,Career and project search,Technology & Cloud,Technology & Cloud,Technology & Cloud,Global · EMEA · Remote,Worldwide,Home based / Remote,Career Page Available,,,2026-07-24,Official careers portal,Official Canonical careers,A,Official employer career page,Official / curated,97,High,Priority 1,https://canonical.com/careers,"Official global careers for the publisher of Ubuntu. Strong alignment with enterprise architecture, private and public cloud, Linux, Kubernetes, DevOps, SRE, GitOps, data, technical leadership, solution architecture and project management."
hospital-egypt-020,Major Private Hospital Employer,company,Magrabi Eye Hospital Alexandria,Magrabi Health,Alexandria · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Alexandria,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,97,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Magrabi%20Health%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-018,Major Private Hospital Employer,company,Magrabi Eye Hospital Cairo,Magrabi Health,Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,Cairo,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,97,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Magrabi%20Health%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-egypt-019,Major Private Hospital Employer,company,Magrabi Eye Hospital New Cairo,Magrabi Health,New Cairo · Egypt,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,Egypt,Egypt,New Cairo,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,97,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Magrabi%20Health%20Egypt&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-044,Major Private Hospital Employer,company,Al Zahra Hospital Dubai,Al Zahra Hospital Dubai,Dubai · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Dubai,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,96,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Al%20Zahra%20Hospital%20Dubai&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-041,Major Private Hospital Employer,company,American Hospital Dubai,American Hospital Dubai,Dubai · United Arab Emirates,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,United Arab Emirates,Dubai,Career Page Available,,,2026-07-29,Hospital career or vacancy-search route,American Hospital Dubai careers,A,Official healthcare careers,Official careers,96,High,Priority 1,https://www.ahdubai.com/careers,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
hospital-gcc-015,Major Private Hospital Employer,company,Dallah Hospital Al Nakheel,Dallah Health,Riyadh · Saudi Arabia,Healthcare Technology & Hospital Operations,Private Hospitals & Healthcare,Private Hospitals & Healthcare,GCC,Saudi Arabia,Riyadh,Live Search,,,2026-07-29,Hospital career or vacancy-search route,Live company vacancy search,B,Live employer search,Live search — verify employer posting,96,High,Priority 1,https://www.linkedin.com/jobs/search/?keywords=Dallah%20Health%20Saudi%20Arabia&sortBy=DD,"High-priority employer for healthcare IT, digital health, hospital information systems, interoperability, data platforms, cybersecurity, ERP, infrastructure, program management, clinical-system integration and digital-transformation leadership."
