id,record_type,category,title,organization,subtitle,role_family,type,industry,region,country,location,availability_status,published_date,expiry_date,last_checked,posted_text,source,source_quality,source_quality_label,verification_level,match_score,fit,priority_tier,url,notes
search-000012,Live Search,live_search,Enterprise Architect,GulfTalent,GulfTalent,Enterprise Architecture,Enterprise Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,GulfTalent,B,Recognized job platform,Platform,67,Medium,,https://www.google.com/search?q=site%3Agulftalent.com+%22Enterprise+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Enterprise Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000013,Live Search,live_search,Enterprise Architect,Naukrigulf,Naukrigulf,Enterprise Architecture,Enterprise Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Naukrigulf,B,Recognized job platform,Platform,67,Medium,,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Enterprise+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Enterprise Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000014,Live Search,live_search,Enterprise Architect,WUZZUF,WUZZUF,Enterprise Architecture,Enterprise Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,WUZZUF,B,Recognized job platform,Platform,67,Medium,,https://wuzzuf.net/search/jobs/?q=Enterprise+Architect&a=navbl,"Direct platform search for Enterprise Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000015,Live Search,live_search,Enterprise Architect,Forasna,Forasna,Enterprise Architecture,Enterprise Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Forasna,B,Direct organization or specialist source,Direct,67,Medium,,https://www.google.com/search?q=site%3Aforasna.com+%22Enterprise+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Enterprise Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000016,Live Search,live_search,Solutions Architect,LinkedIn,LinkedIn,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,64,Medium,,https://www.linkedin.com/jobs/search/?keywords=Solutions+Architect&location=Egypt&sortBy=DD,"Direct platform search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000017,Live Search,live_search,Solutions Architect,Indeed,Indeed,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,64,Medium,,https://eg.indeed.com/jobs?q=Solutions+Architect&l=Egypt&sort=date,"Direct platform search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000018,Live Search,live_search,Solutions Architect,Glassdoor,Glassdoor,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Solutions+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000019,Live Search,live_search,Solutions Architect,Jooble,Jooble,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Ajooble.org+%22Solutions+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000020,Live Search,live_search,Solutions Architect,Careerjet,Careerjet,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,64,Medium,,https://www.careerjet.com/search/jobs?s=Solutions+Architect&l=Egypt,"Direct platform search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000021,Live Search,live_search,Solutions Architect,Talent.com,Talent.com,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Talent.com,C,Aggregator,Aggregator,64,Medium,,https://www.talent.com/jobs?k=Solutions+Architect&l=Egypt,"Direct platform search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000022,Live Search,live_search,Solutions Architect,Adzuna,Adzuna,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Adzuna,C,Aggregator,Aggregator,64,Medium,,https://www.adzuna.com/search?q=Solutions+Architect&loc=Egypt,"Direct platform search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000023,Live Search,live_search,Solutions Architect,Jobrapido,Jobrapido,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jobrapido,B,Direct organization or specialist source,Direct,65,Medium,,https://www.google.com/search?q=site%3Ajobrapido.com+%22Solutions+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000024,Live Search,live_search,Solutions Architect,Jobsora,Jobsora,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jobsora,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Ajobsora.com+%22Solutions+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000025,Live Search,live_search,Solutions Architect,Google Jobs,Google Jobs,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Google Jobs,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=Solutions+Architect+jobs+Egypt,"Google job search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000026,Live Search,live_search,Solutions Architect,Bayt,Bayt,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Bayt,B,Recognized job platform,Platform,64,Medium,,https://www.bayt.com/en/egypt/jobs/solutions-architect-jobs/,"Direct platform search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000027,Live Search,live_search,Solutions Architect,GulfTalent,GulfTalent,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,GulfTalent,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Agulftalent.com+%22Solutions+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000028,Live Search,live_search,Solutions Architect,Naukrigulf,Naukrigulf,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Naukrigulf,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Solutions+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000029,Live Search,live_search,Solutions Architect,WUZZUF,WUZZUF,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,WUZZUF,B,Recognized job platform,Platform,64,Medium,,https://wuzzuf.net/search/jobs/?q=Solutions+Architect&a=navbl,"Direct platform search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000030,Live Search,live_search,Solutions Architect,Forasna,Forasna,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Forasna,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Aforasna.com+%22Solutions+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solutions Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000031,Live Search,live_search,Solution Architect,LinkedIn,LinkedIn,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,64,Medium,,https://www.linkedin.com/jobs/search/?keywords=Solution+Architect&location=Egypt&sortBy=DD,"Direct platform search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000032,Live Search,live_search,Solution Architect,Indeed,Indeed,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,64,Medium,,https://eg.indeed.com/jobs?q=Solution+Architect&l=Egypt&sort=date,"Direct platform search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000033,Live Search,live_search,Solution Architect,Glassdoor,Glassdoor,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Solution+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000034,Live Search,live_search,Solution Architect,Jooble,Jooble,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Ajooble.org+%22Solution+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000035,Live Search,live_search,Solution Architect,Careerjet,Careerjet,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,64,Medium,,https://www.careerjet.com/search/jobs?s=Solution+Architect&l=Egypt,"Direct platform search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000036,Live Search,live_search,Solution Architect,Talent.com,Talent.com,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Talent.com,C,Aggregator,Aggregator,64,Medium,,https://www.talent.com/jobs?k=Solution+Architect&l=Egypt,"Direct platform search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000037,Live Search,live_search,Solution Architect,Adzuna,Adzuna,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Adzuna,C,Aggregator,Aggregator,64,Medium,,https://www.adzuna.com/search?q=Solution+Architect&loc=Egypt,"Direct platform search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000038,Live Search,live_search,Solution Architect,Jobrapido,Jobrapido,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jobrapido,B,Direct organization or specialist source,Direct,65,Medium,,https://www.google.com/search?q=site%3Ajobrapido.com+%22Solution+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000039,Live Search,live_search,Solution Architect,Jobsora,Jobsora,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jobsora,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Ajobsora.com+%22Solution+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000040,Live Search,live_search,Solution Architect,Google Jobs,Google Jobs,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Google Jobs,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=Solution+Architect+jobs+Egypt,"Google job search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000041,Live Search,live_search,Solution Architect,Bayt,Bayt,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Bayt,B,Recognized job platform,Platform,64,Medium,,https://www.bayt.com/en/egypt/jobs/solution-architect-jobs/,"Direct platform search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000042,Live Search,live_search,Solution Architect,GulfTalent,GulfTalent,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,GulfTalent,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Agulftalent.com+%22Solution+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000043,Live Search,live_search,Solution Architect,Naukrigulf,Naukrigulf,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Naukrigulf,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Solution+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000044,Live Search,live_search,Solution Architect,WUZZUF,WUZZUF,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,WUZZUF,B,Recognized job platform,Platform,64,Medium,,https://wuzzuf.net/search/jobs/?q=Solution+Architect&a=navbl,"Direct platform search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000045,Live Search,live_search,Solution Architect,Forasna,Forasna,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Forasna,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Aforasna.com+%22Solution+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Solution Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000046,Live Search,live_search,Technical Architect,LinkedIn,LinkedIn,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,64,Medium,,https://www.linkedin.com/jobs/search/?keywords=Technical+Architect&location=Egypt&sortBy=DD,"Direct platform search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000047,Live Search,live_search,Technical Architect,Indeed,Indeed,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,64,Medium,,https://eg.indeed.com/jobs?q=Technical+Architect&l=Egypt&sort=date,"Direct platform search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000048,Live Search,live_search,Technical Architect,Glassdoor,Glassdoor,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Technical+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000049,Live Search,live_search,Technical Architect,Jooble,Jooble,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Ajooble.org+%22Technical+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000050,Live Search,live_search,Technical Architect,Careerjet,Careerjet,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,64,Medium,,https://www.careerjet.com/search/jobs?s=Technical+Architect&l=Egypt,"Direct platform search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000051,Live Search,live_search,Technical Architect,Talent.com,Talent.com,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Talent.com,C,Aggregator,Aggregator,64,Medium,,https://www.talent.com/jobs?k=Technical+Architect&l=Egypt,"Direct platform search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000052,Live Search,live_search,Technical Architect,Adzuna,Adzuna,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Adzuna,C,Aggregator,Aggregator,64,Medium,,https://www.adzuna.com/search?q=Technical+Architect&loc=Egypt,"Direct platform search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000053,Live Search,live_search,Technical Architect,Jobrapido,Jobrapido,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jobrapido,B,Direct organization or specialist source,Direct,65,Medium,,https://www.google.com/search?q=site%3Ajobrapido.com+%22Technical+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000054,Live Search,live_search,Technical Architect,Jobsora,Jobsora,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jobsora,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Ajobsora.com+%22Technical+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000055,Live Search,live_search,Technical Architect,Google Jobs,Google Jobs,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Google Jobs,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=Technical+Architect+jobs+Egypt,"Google job search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000056,Live Search,live_search,Technical Architect,Bayt,Bayt,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Bayt,B,Recognized job platform,Platform,64,Medium,,https://www.bayt.com/en/egypt/jobs/technical-architect-jobs/,"Direct platform search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000057,Live Search,live_search,Technical Architect,GulfTalent,GulfTalent,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,GulfTalent,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Agulftalent.com+%22Technical+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000058,Live Search,live_search,Technical Architect,Naukrigulf,Naukrigulf,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Naukrigulf,B,Recognized job platform,Platform,64,Medium,,https://www.google.com/search?q=site%3Anaukrigulf.com+%22Technical+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000059,Live Search,live_search,Technical Architect,WUZZUF,WUZZUF,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,WUZZUF,B,Recognized job platform,Platform,64,Medium,,https://wuzzuf.net/search/jobs/?q=Technical+Architect&a=navbl,"Direct platform search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000060,Live Search,live_search,Technical Architect,Forasna,Forasna,Solution Architecture,Solution Architecture,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Forasna,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Aforasna.com+%22Technical+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Technical Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000061,Live Search,live_search,Cloud Architect,LinkedIn,LinkedIn,Cloud & Infrastructure,Cloud & Infrastructure,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,60,Medium,,https://www.linkedin.com/jobs/search/?keywords=Cloud+Architect&location=Egypt&sortBy=DD,"Direct platform search for Cloud Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000062,Live Search,live_search,Cloud Architect,Indeed,Indeed,Cloud & Infrastructure,Cloud & Infrastructure,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,60,Medium,,https://eg.indeed.com/jobs?q=Cloud+Architect&l=Egypt&sort=date,"Direct platform search for Cloud Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000063,Live Search,live_search,Cloud Architect,Glassdoor,Glassdoor,Cloud & Infrastructure,Cloud & Infrastructure,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,60,Medium,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Cloud+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Cloud Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000064,Live Search,live_search,Cloud Architect,Jooble,Jooble,Cloud & Infrastructure,Cloud & Infrastructure,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,60,Medium,,https://www.google.com/search?q=site%3Ajooble.org+%22Cloud+Architect%22+%22Egypt%22+jobs,"Platform-indexed search for Cloud Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000065,Live Search,live_search,Cloud Architect,Careerjet,Careerjet,Cloud & Infrastructure,Cloud & Infrastructure,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,60,Medium,,https://www.careerjet.com/search/jobs?s=Cloud+Architect&l=Egypt,"Direct platform search for Cloud Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000066,Live Search,live_search,Cloud Architect,Talent.com,Talent.com,Cloud & Infrastructure,Cloud & Infrastructure,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Talent.com,C,Aggregator,Aggregator,60,Medium,,https://www.talent.com/jobs?k=Cloud+Architect&l=Egypt,"Direct platform search for Cloud Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-000067,Live Search,live_search,Cloud Architect,Adzuna,Adzuna,Cloud & Infrastructure,Cloud & Infrastructure,,Egypt,Egypt,Egypt,Live Search,,,2026-07-20,Live search,Adzuna,C,Aggregator,Aggregator,60,Medium,,https://www.adzuna.com/search?q=Cloud+Architect&loc=Egypt,"Direct platform search for Cloud Architect in Egypt. Sort by newest on the platform and verify employer, date, location eligibility and application route."
