id,record_type,category,title,organization,subtitle,role_family,type,industry,region,country,location,availability_status,published_date,expiry_date,last_checked,posted_text,source,source_quality,source_quality_label,verification_level,match_score,fit,priority_tier,url,notes
search-008847,Live Search,live_search,Enterprise Architect,PNet,PNet,Enterprise Architecture,Enterprise Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,PNet,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Enterprise+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Enterprise Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008848,Live Search,live_search,Enterprise Architect,CareerJunction,CareerJunction,Enterprise Architecture,Enterprise Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,CareerJunction,B,Direct organization or specialist source,Direct,64,Medium,,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Enterprise+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Enterprise Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008849,Live Search,live_search,Solutions Architect,LinkedIn,LinkedIn,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,61,Medium,,https://www.linkedin.com/jobs/search/?keywords=Solutions+Architect&location=South+Africa&sortBy=DD,"Direct platform search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008850,Live Search,live_search,Solutions Architect,Indeed,Indeed,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,61,Medium,,https://za.indeed.com/jobs?q=Solutions+Architect&l=South+Africa&sort=date,"Direct platform search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008851,Live Search,live_search,Solutions Architect,Glassdoor,Glassdoor,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,61,Medium,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Solutions+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008852,Live Search,live_search,Solutions Architect,Jooble,Jooble,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Ajooble.org+%22Solutions+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008853,Live Search,live_search,Solutions Architect,Careerjet,Careerjet,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,61,Medium,,https://www.careerjet.com/search/jobs?s=Solutions+Architect&l=South+Africa,"Direct platform search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008854,Live Search,live_search,Solutions Architect,Talent.com,Talent.com,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Talent.com,C,Aggregator,Aggregator,61,Medium,,https://www.talent.com/jobs?k=Solutions+Architect&l=South+Africa,"Direct platform search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008855,Live Search,live_search,Solutions Architect,Google Jobs,Google Jobs,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Google Jobs,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=Solutions+Architect+jobs+South+Africa,"Google job search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008856,Live Search,live_search,Solutions Architect,MyJobMag,MyJobMag,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,MyJobMag,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Amyjobmag.com+%22Solutions+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008857,Live Search,live_search,Solutions Architect,AfricaWork,AfricaWork,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,AfricaWork,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Aafricawork.com+%22Solutions+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008858,Live Search,live_search,Solutions Architect,Careers24,Careers24,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careers24,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Solutions+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008859,Live Search,live_search,Solutions Architect,PNet,PNet,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,PNet,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Solutions+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008860,Live Search,live_search,Solutions Architect,CareerJunction,CareerJunction,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,CareerJunction,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Solutions+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solutions Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008861,Live Search,live_search,Solution Architect,LinkedIn,LinkedIn,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,61,Medium,,https://www.linkedin.com/jobs/search/?keywords=Solution+Architect&location=South+Africa&sortBy=DD,"Direct platform search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008862,Live Search,live_search,Solution Architect,Indeed,Indeed,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,61,Medium,,https://za.indeed.com/jobs?q=Solution+Architect&l=South+Africa&sort=date,"Direct platform search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008863,Live Search,live_search,Solution Architect,Glassdoor,Glassdoor,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,61,Medium,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Solution+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008864,Live Search,live_search,Solution Architect,Jooble,Jooble,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Ajooble.org+%22Solution+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008865,Live Search,live_search,Solution Architect,Careerjet,Careerjet,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,61,Medium,,https://www.careerjet.com/search/jobs?s=Solution+Architect&l=South+Africa,"Direct platform search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008866,Live Search,live_search,Solution Architect,Talent.com,Talent.com,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Talent.com,C,Aggregator,Aggregator,61,Medium,,https://www.talent.com/jobs?k=Solution+Architect&l=South+Africa,"Direct platform search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008867,Live Search,live_search,Solution Architect,Google Jobs,Google Jobs,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Google Jobs,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=Solution+Architect+jobs+South+Africa,"Google job search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008868,Live Search,live_search,Solution Architect,MyJobMag,MyJobMag,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,MyJobMag,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Amyjobmag.com+%22Solution+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008869,Live Search,live_search,Solution Architect,AfricaWork,AfricaWork,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,AfricaWork,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Aafricawork.com+%22Solution+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008870,Live Search,live_search,Solution Architect,Careers24,Careers24,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careers24,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Solution+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008871,Live Search,live_search,Solution Architect,PNet,PNet,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,PNet,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Solution+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008872,Live Search,live_search,Solution Architect,CareerJunction,CareerJunction,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,CareerJunction,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Solution+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Solution Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008873,Live Search,live_search,Technical Architect,LinkedIn,LinkedIn,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,61,Medium,,https://www.linkedin.com/jobs/search/?keywords=Technical+Architect&location=South+Africa&sortBy=DD,"Direct platform search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008874,Live Search,live_search,Technical Architect,Indeed,Indeed,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,61,Medium,,https://za.indeed.com/jobs?q=Technical+Architect&l=South+Africa&sort=date,"Direct platform search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008875,Live Search,live_search,Technical Architect,Glassdoor,Glassdoor,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,61,Medium,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Technical+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008876,Live Search,live_search,Technical Architect,Jooble,Jooble,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Ajooble.org+%22Technical+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008877,Live Search,live_search,Technical Architect,Careerjet,Careerjet,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,61,Medium,,https://www.careerjet.com/search/jobs?s=Technical+Architect&l=South+Africa,"Direct platform search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008878,Live Search,live_search,Technical Architect,Talent.com,Talent.com,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Talent.com,C,Aggregator,Aggregator,61,Medium,,https://www.talent.com/jobs?k=Technical+Architect&l=South+Africa,"Direct platform search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008879,Live Search,live_search,Technical Architect,Google Jobs,Google Jobs,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Google Jobs,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=Technical+Architect+jobs+South+Africa,"Google job search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008880,Live Search,live_search,Technical Architect,MyJobMag,MyJobMag,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,MyJobMag,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Amyjobmag.com+%22Technical+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008881,Live Search,live_search,Technical Architect,AfricaWork,AfricaWork,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,AfricaWork,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Aafricawork.com+%22Technical+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008882,Live Search,live_search,Technical Architect,Careers24,Careers24,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careers24,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Technical+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008883,Live Search,live_search,Technical Architect,PNet,PNet,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,PNet,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Technical+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008884,Live Search,live_search,Technical Architect,CareerJunction,CareerJunction,Solution Architecture,Solution Architecture,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,CareerJunction,B,Direct organization or specialist source,Direct,61,Medium,,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Technical+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Technical Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008885,Live Search,live_search,Cloud Architect,LinkedIn,LinkedIn,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,57,Low,,https://www.linkedin.com/jobs/search/?keywords=Cloud+Architect&location=South+Africa&sortBy=DD,"Direct platform search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008886,Live Search,live_search,Cloud Architect,Indeed,Indeed,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,57,Low,,https://za.indeed.com/jobs?q=Cloud+Architect&l=South+Africa&sort=date,"Direct platform search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008887,Live Search,live_search,Cloud Architect,Glassdoor,Glassdoor,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,57,Low,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Cloud+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008888,Live Search,live_search,Cloud Architect,Jooble,Jooble,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,57,Low,,https://www.google.com/search?q=site%3Ajooble.org+%22Cloud+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008889,Live Search,live_search,Cloud Architect,Careerjet,Careerjet,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,57,Low,,https://www.careerjet.com/search/jobs?s=Cloud+Architect&l=South+Africa,"Direct platform search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008890,Live Search,live_search,Cloud Architect,Talent.com,Talent.com,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Talent.com,C,Aggregator,Aggregator,57,Low,,https://www.talent.com/jobs?k=Cloud+Architect&l=South+Africa,"Direct platform search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008891,Live Search,live_search,Cloud Architect,Google Jobs,Google Jobs,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Google Jobs,B,Direct organization or specialist source,Direct,57,Low,,https://www.google.com/search?q=Cloud+Architect+jobs+South+Africa,"Google job search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008892,Live Search,live_search,Cloud Architect,MyJobMag,MyJobMag,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,MyJobMag,B,Direct organization or specialist source,Direct,57,Low,,https://www.google.com/search?q=site%3Amyjobmag.com+%22Cloud+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008893,Live Search,live_search,Cloud Architect,AfricaWork,AfricaWork,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,AfricaWork,B,Direct organization or specialist source,Direct,57,Low,,https://www.google.com/search?q=site%3Aafricawork.com+%22Cloud+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008894,Live Search,live_search,Cloud Architect,Careers24,Careers24,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careers24,B,Direct organization or specialist source,Direct,57,Low,,https://www.google.com/search?q=site%3Acareers24.com%2Fjobs+%22Cloud+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008895,Live Search,live_search,Cloud Architect,PNet,PNet,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,PNet,B,Direct organization or specialist source,Direct,57,Low,,https://www.google.com/search?q=site%3Apnet.co.za%2Fjobs+%22Cloud+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008896,Live Search,live_search,Cloud Architect,CareerJunction,CareerJunction,Cloud & Infrastructure,Cloud & Infrastructure,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,CareerJunction,B,Direct organization or specialist source,Direct,57,Low,,https://www.google.com/search?q=site%3Acareerjunction.co.za%2Fjobs+%22Cloud+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Cloud Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008897,Live Search,live_search,Data Architect,LinkedIn,LinkedIn,Data & Governance,Data & Governance,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,LinkedIn,B,Recognized job platform,Platform,59,Low,,https://www.linkedin.com/jobs/search/?keywords=Data+Architect&location=South+Africa&sortBy=DD,"Direct platform search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008898,Live Search,live_search,Data Architect,Indeed,Indeed,Data & Governance,Data & Governance,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Indeed,B,Recognized job platform,Platform,59,Low,,https://za.indeed.com/jobs?q=Data+Architect&l=South+Africa&sort=date,"Direct platform search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008899,Live Search,live_search,Data Architect,Glassdoor,Glassdoor,Data & Governance,Data & Governance,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Glassdoor,B,Recognized job platform,Platform,59,Low,,https://www.google.com/search?q=site%3Aglassdoor.com%2FJob+%22Data+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008900,Live Search,live_search,Data Architect,Jooble,Jooble,Data & Governance,Data & Governance,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Jooble,B,Direct organization or specialist source,Direct,59,Low,,https://www.google.com/search?q=site%3Ajooble.org+%22Data+Architect%22+%22South+Africa%22+jobs,"Platform-indexed search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
search-008901,Live Search,live_search,Data Architect,Careerjet,Careerjet,Data & Governance,Data & Governance,,Africa,South Africa,South Africa,Live Search,,,2026-07-20,Live search,Careerjet,C,Aggregator,Aggregator,59,Low,,https://www.careerjet.com/search/jobs?s=Data+Architect&l=South+Africa,"Direct platform search for Data Architect in South Africa. Sort by newest on the platform and verify employer, date, location eligibility and application route."
