title,organization,country,region,industry,availability_status,priority_tier,match_score,source,source_quality,last_checked,url,selection_basis,notes
Qatar Steel,Steel Manufacturing,Qatar,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,97,Official careers,A,2026-07-29,https://www.qatarsteel.com.qa/careers/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Alfanar,Electrical Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,97,Official careers,A,2026-07-29,https://careers.alfanar.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Almarai,Food & Beverage Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,97,Official careers,A,2026-07-29,https://careers.almarai.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Jamjoom Pharma,Pharmaceutical Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,97,Official careers,A,2026-07-29,https://careers.jamjoompharma.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Petro Rabigh,Refining & Petrochemicals,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,97,Official careers,A,2026-07-29,https://careers.petrorabigh.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
SABIC Agri-Nutrients,Fertilizers & Chemicals,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 1,97,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=SABIC%20Agri-Nutrients%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Sipchem,Petrochemicals,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,97,Official careers,A,2026-07-29,https://careers.sipchem.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Tasnee,Industrial & Petrochemicals,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,97,Official careers,A,2026-07-29,https://careers.tasnee.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Fertiglobe,Fertilizers & Chemicals,United Arab Emirates,GCC,Manufacturing & Industrial,Live Search,Priority 1,97,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Fertiglobe%20United%20Arab%20Emirates&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Julphar,Pharmaceutical Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,97,Official careers,A,2026-07-29,https://careers.julphar.net/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Bahrain Steel,Steel & Pellet Manufacturing,Bahrain,GCC,Manufacturing & Industrial,Live Search,Priority 1,96,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Bahrain%20Steel%20Bahrain&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Jindal Shadeed Iron & Steel,Steel Manufacturing,Oman,GCC,Manufacturing & Industrial,Live Search,Priority 1,96,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Jindal%20Shadeed%20Iron%20%26%20Steel%20Oman&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Oman Cables Industry,Cable Manufacturing,Oman,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,96,Official careers,A,2026-07-29,https://careers.omancables.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
SPIMACO,Pharmaceutical Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,96,Official careers,A,2026-07-29,https://careers.spimaco.com.sa/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Savola Group,Food Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,96,Official careers,A,2026-07-29,https://careers.savola.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Tabuk Pharmaceuticals,Pharmaceutical Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,96,Official careers,A,2026-07-29,https://careers.tabukpharmaceuticals.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Zamil Industrial,Industrial Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,96,Official careers,A,2026-07-29,https://careers.zamilindustrial.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Agthia Group,Food & Beverage Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,96,Official careers,A,2026-07-29,https://careers.agthia.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
IFFCO Group,Food & Consumer Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,96,Official careers,A,2026-07-29,https://careers.iffco.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
RAK Ceramics,Ceramics Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Career Page Available,Priority 1,96,Official careers,A,2026-07-29,https://careers.rakceramics.com/,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
W Motors,Vehicle Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Live Search,Priority 1,96,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=W%20Motors%20United%20Arab%20Emirates&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Advanced Petrochemical Company,Petrochemicals,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 1,95,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Advanced%20Petrochemical%20Company%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Al Khorayef Industries,Industrial Equipment,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 1,95,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Al%20Khorayef%20Industries%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
NADEC,Food & Agriculture Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 1,95,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=NADEC%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Yansab,Petrochemicals,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 1,95,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Yansab%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Al Ghurair Foods,Food Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Live Search,Priority 1,95,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Al%20Ghurair%20Foods%20United%20Arab%20Emirates&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Calidus,Aerospace & Defense Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Live Search,Priority 1,95,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Calidus%20United%20Arab%20Emirates&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
National Food Products Company,Food & Beverage Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Live Search,Priority 1,95,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=National%20Food%20Products%20Company%20United%20Arab%20Emirates&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Midal Cables,Cable Manufacturing,Bahrain,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Midal%20Cables%20Bahrain&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Boubyan Petrochemical Company,Petrochemicals & Investment,Kuwait,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Boubyan%20Petrochemical%20Company%20Kuwait&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Gulf Cable & Electrical Industries,Cable Manufacturing,Kuwait,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Gulf%20Cable%20%26%20Electrical%20Industries%20Kuwait&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
National Industries Group,Industrial Manufacturing,Kuwait,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=National%20Industries%20Group%20Kuwait&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Baladna,Food & Dairy Manufacturing,Qatar,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Baladna%20Qatar&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Qatar Vinyl Company,Chemicals Manufacturing,Qatar,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Qatar%20Vinyl%20Company%20Qatar&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Astra Industrial Group,Industrial & Pharmaceutical,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Astra%20Industrial%20Group%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
SADAFCO,Food Manufacturing,Saudi Arabia,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=SADAFCO%20Saudi%20Arabia&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Hotpack Global,Packaging Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Hotpack%20Global%20United%20Arab%20Emirates&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
M Glory Holding,Electric Vehicle Manufacturing,United Arab Emirates,GCC,Manufacturing & Industrial,Live Search,Priority 1,94,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=M%20Glory%20Holding%20United%20Arab%20Emirates&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
Al Jazeera Steel Products,Steel Manufacturing,Oman,GCC,Manufacturing & Industrial,Live Search,Priority 2,93,Live employer job search,B,2026-07-29,https://www.linkedin.com/jobs/search/?keywords=Al%20Jazeera%20Steel%20Products%20Oman&sortBy=DD,"Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer","Major GCC industrial, manufacturing, food, pharmaceutical or advanced-technology employer. Target technology strategy, enterprise architecture, digital transformation, data, cloud, cybersecurity, ERP/CRM, program delivery and technology-enabled operations roles."
