"id","title","subtitle","type","region","country","location","fit","status","posted","checked","notes","source","url"
"130","Chief Information Officer","ReliefWeb","Live Platform Search","Jordan","Jordan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Jordan using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Jordan"
"131","Chief Information Officer","Google Jobs","Live Platform Search","Jordan","Jordan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Jordan using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Jordan"
"132","Chief Information Officer","LinkedIn","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Lebanon&sortBy=DD"
"133","Chief Information Officer","Indeed","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Lebanon&sort=date"
"134","Chief Information Officer","Glassdoor","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Lebanon%22%20jobs"
"135","Chief Information Officer","Bayt","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"136","Chief Information Officer","GulfTalent","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Lebanon%22%20jobs"
"137","Chief Information Officer","Naukrigulf","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Lebanon%22%20jobs"
"138","Chief Information Officer","Careerjet","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Lebanon"
"139","Chief Information Officer","Jooble","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Lebanon&ukw=Chief%20Information%20Officer"
"140","Chief Information Officer","Jobberman","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Lebanon%22%20jobs"
"141","Chief Information Officer","BrighterMonday","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Lebanon%22%20jobs"
"142","Chief Information Officer","Devex","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Lebanon%22%20jobs"
"143","Chief Information Officer","ReliefWeb","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Lebanon"
"144","Chief Information Officer","Google Jobs","Live Platform Search","Lebanon","Lebanon","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Lebanon using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Lebanon"
"145","Chief Information Officer","LinkedIn","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Iraq&sortBy=DD"
"146","Chief Information Officer","Indeed","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Iraq&sort=date"
"147","Chief Information Officer","Glassdoor","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Iraq%22%20jobs"
"148","Chief Information Officer","Bayt","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"149","Chief Information Officer","GulfTalent","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Iraq%22%20jobs"
"150","Chief Information Officer","Naukrigulf","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Iraq%22%20jobs"
"151","Chief Information Officer","Careerjet","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Iraq"
"152","Chief Information Officer","Jooble","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Iraq&ukw=Chief%20Information%20Officer"
"153","Chief Information Officer","Jobberman","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Iraq%22%20jobs"
"154","Chief Information Officer","BrighterMonday","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Iraq%22%20jobs"
"155","Chief Information Officer","Devex","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Iraq%22%20jobs"
"156","Chief Information Officer","ReliefWeb","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Iraq"
"157","Chief Information Officer","Google Jobs","Live Platform Search","Iraq","Iraq","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Iraq using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Iraq"
"158","Chief Information Officer","LinkedIn","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Morocco&sortBy=DD"
"159","Chief Information Officer","Indeed","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Morocco&sort=date"
"160","Chief Information Officer","Glassdoor","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Morocco%22%20jobs"
"161","Chief Information Officer","Bayt","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"162","Chief Information Officer","GulfTalent","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Morocco%22%20jobs"
"163","Chief Information Officer","Naukrigulf","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Morocco%22%20jobs"
"164","Chief Information Officer","Careerjet","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Morocco"
"165","Chief Information Officer","Jooble","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Morocco&ukw=Chief%20Information%20Officer"
"166","Chief Information Officer","Jobberman","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Morocco%22%20jobs"
"167","Chief Information Officer","BrighterMonday","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Morocco%22%20jobs"
"168","Chief Information Officer","Devex","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Morocco%22%20jobs"
"169","Chief Information Officer","ReliefWeb","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Morocco"
"170","Chief Information Officer","Google Jobs","Live Platform Search","Morocco","Morocco","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Morocco using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Morocco"
"171","Chief Information Officer","LinkedIn","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Tunisia&sortBy=DD"
"172","Chief Information Officer","Indeed","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Tunisia&sort=date"
"173","Chief Information Officer","Glassdoor","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Tunisia%22%20jobs"
"174","Chief Information Officer","Bayt","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"175","Chief Information Officer","GulfTalent","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Tunisia%22%20jobs"
"176","Chief Information Officer","Naukrigulf","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Tunisia%22%20jobs"
"177","Chief Information Officer","Careerjet","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Tunisia"
"178","Chief Information Officer","Jooble","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Tunisia&ukw=Chief%20Information%20Officer"
"179","Chief Information Officer","Jobberman","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Tunisia%22%20jobs"
"180","Chief Information Officer","BrighterMonday","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Tunisia%22%20jobs"
"181","Chief Information Officer","Devex","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Tunisia%22%20jobs"
"182","Chief Information Officer","ReliefWeb","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Tunisia"
"183","Chief Information Officer","Google Jobs","Live Platform Search","Tunisia","Tunisia","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Tunisia using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Tunisia"
"184","Chief Information Officer","LinkedIn","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Algeria&sortBy=DD"
"185","Chief Information Officer","Indeed","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Algeria&sort=date"
"186","Chief Information Officer","Glassdoor","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Algeria%22%20jobs"
"187","Chief Information Officer","Bayt","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"188","Chief Information Officer","GulfTalent","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Algeria%22%20jobs"
"189","Chief Information Officer","Naukrigulf","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Algeria%22%20jobs"
"190","Chief Information Officer","Careerjet","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Algeria"
"191","Chief Information Officer","Jooble","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Algeria&ukw=Chief%20Information%20Officer"
"192","Chief Information Officer","Jobberman","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Algeria%22%20jobs"
"193","Chief Information Officer","BrighterMonday","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Algeria%22%20jobs"
"194","Chief Information Officer","Devex","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Algeria%22%20jobs"
"195","Chief Information Officer","ReliefWeb","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Algeria"
"196","Chief Information Officer","Google Jobs","Live Platform Search","Algeria","Algeria","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Algeria using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Algeria"
"197","Chief Information Officer","LinkedIn","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Libya&sortBy=DD"
"198","Chief Information Officer","Indeed","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Libya&sort=date"
"199","Chief Information Officer","Glassdoor","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Libya%22%20jobs"
"200","Chief Information Officer","Bayt","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"201","Chief Information Officer","GulfTalent","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Libya%22%20jobs"
"202","Chief Information Officer","Naukrigulf","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Libya%22%20jobs"
"203","Chief Information Officer","Careerjet","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Libya"
"204","Chief Information Officer","Jooble","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Libya&ukw=Chief%20Information%20Officer"
"205","Chief Information Officer","Jobberman","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Libya%22%20jobs"
"206","Chief Information Officer","BrighterMonday","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Libya%22%20jobs"
"207","Chief Information Officer","Devex","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Libya%22%20jobs"
"208","Chief Information Officer","ReliefWeb","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Libya"
"209","Chief Information Officer","Google Jobs","Live Platform Search","Libya","Libya","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Libya using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Libya"
"210","Chief Information Officer","LinkedIn","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Sudan&sortBy=DD"
"211","Chief Information Officer","Indeed","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Sudan&sort=date"
"212","Chief Information Officer","Glassdoor","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Sudan%22%20jobs"
"213","Chief Information Officer","Bayt","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"214","Chief Information Officer","GulfTalent","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Sudan%22%20jobs"
"215","Chief Information Officer","Naukrigulf","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Sudan%22%20jobs"
"216","Chief Information Officer","Careerjet","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Sudan"
"217","Chief Information Officer","Jooble","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Sudan&ukw=Chief%20Information%20Officer"
"218","Chief Information Officer","Jobberman","Live Platform Search","Sudan","Sudan","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Sudan using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Sudan%22%20jobs"
