"id","title","subtitle","type","region","country","location","fit","status","posted","checked","notes","source","url"
"35","Chief Information Officer","Jooble","Live Platform Search","United Arab Emirates","United Arab Emirates","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in United Arab Emirates using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=United%20Arab%20Emirates&ukw=Chief%20Information%20Officer"
"36","Chief Information Officer","Jobberman","Live Platform Search","United Arab Emirates","United Arab Emirates","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in United Arab Emirates using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22United%20Arab%20Emirates%22%20jobs"
"37","Chief Information Officer","BrighterMonday","Live Platform Search","United Arab Emirates","United Arab Emirates","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in United Arab Emirates using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22United%20Arab%20Emirates%22%20jobs"
"38","Chief Information Officer","Devex","Live Platform Search","United Arab Emirates","United Arab Emirates","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in United Arab Emirates using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22United%20Arab%20Emirates%22%20jobs"
"39","Chief Information Officer","ReliefWeb","Live Platform Search","United Arab Emirates","United Arab Emirates","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in United Arab Emirates using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20United%20Arab%20Emirates"
"40","Chief Information Officer","Google Jobs","Live Platform Search","United Arab Emirates","United Arab Emirates","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in United Arab Emirates using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20United%20Arab%20Emirates"
"41","Chief Information Officer","LinkedIn","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Qatar&sortBy=DD"
"42","Chief Information Officer","Indeed","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Qatar&sort=date"
"43","Chief Information Officer","Glassdoor","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Qatar%22%20jobs"
"44","Chief Information Officer","Bayt","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"45","Chief Information Officer","GulfTalent","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Qatar%22%20jobs"
"46","Chief Information Officer","Naukrigulf","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Qatar%22%20jobs"
"47","Chief Information Officer","Careerjet","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Qatar"
"48","Chief Information Officer","Jooble","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Qatar&ukw=Chief%20Information%20Officer"
"49","Chief Information Officer","Jobberman","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Qatar%22%20jobs"
"50","Chief Information Officer","BrighterMonday","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Qatar%22%20jobs"
"51","Chief Information Officer","Devex","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Qatar%22%20jobs"
"52","Chief Information Officer","ReliefWeb","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Qatar"
"53","Chief Information Officer","Google Jobs","Live Platform Search","Qatar","Qatar","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Qatar using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Qatar"
"54","Chief Information Officer","LinkedIn","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Kuwait&sortBy=DD"
"55","Chief Information Officer","Indeed","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Kuwait&sort=date"
"56","Chief Information Officer","Glassdoor","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Kuwait%22%20jobs"
"57","Chief Information Officer","Bayt","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"58","Chief Information Officer","GulfTalent","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Kuwait%22%20jobs"
"59","Chief Information Officer","Naukrigulf","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Kuwait%22%20jobs"
"60","Chief Information Officer","Careerjet","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Kuwait"
"61","Chief Information Officer","Jooble","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Kuwait&ukw=Chief%20Information%20Officer"
"62","Chief Information Officer","Jobberman","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Kuwait%22%20jobs"
"63","Chief Information Officer","BrighterMonday","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Kuwait%22%20jobs"
"64","Chief Information Officer","Devex","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Kuwait%22%20jobs"
"65","Chief Information Officer","ReliefWeb","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Kuwait"
"66","Chief Information Officer","Google Jobs","Live Platform Search","Kuwait","Kuwait","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Kuwait using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Kuwait"
"67","Chief Information Officer","LinkedIn","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Oman&sortBy=DD"
"68","Chief Information Officer","Indeed","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Oman&sort=date"
"69","Chief Information Officer","Glassdoor","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Oman%22%20jobs"
"70","Chief Information Officer","Bayt","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"71","Chief Information Officer","GulfTalent","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Oman%22%20jobs"
"72","Chief Information Officer","Naukrigulf","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Oman%22%20jobs"
"73","Chief Information Officer","Careerjet","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Oman"
"74","Chief Information Officer","Jooble","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Oman&ukw=Chief%20Information%20Officer"
"75","Chief Information Officer","Jobberman","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Oman%22%20jobs"
"76","Chief Information Officer","BrighterMonday","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Oman%22%20jobs"
"77","Chief Information Officer","Devex","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Oman%22%20jobs"
"78","Chief Information Officer","ReliefWeb","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Oman"
"79","Chief Information Officer","Google Jobs","Live Platform Search","Oman","Oman","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Oman using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Oman"
"80","Chief Information Officer","LinkedIn","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Bahrain&sortBy=DD"
"81","Chief Information Officer","Indeed","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Bahrain&sort=date"
"82","Chief Information Officer","Glassdoor","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Bahrain%22%20jobs"
"83","Chief Information Officer","Bayt","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"84","Chief Information Officer","GulfTalent","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Bahrain%22%20jobs"
"85","Chief Information Officer","Naukrigulf","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Bahrain%22%20jobs"
"86","Chief Information Officer","Careerjet","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=Bahrain"
"87","Chief Information Officer","Jooble","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=Bahrain&ukw=Chief%20Information%20Officer"
"88","Chief Information Officer","Jobberman","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22Bahrain%22%20jobs"
"89","Chief Information Officer","BrighterMonday","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22Bahrain%22%20jobs"
"90","Chief Information Officer","Devex","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22Bahrain%22%20jobs"
"91","Chief Information Officer","ReliefWeb","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20Bahrain"
"92","Chief Information Officer","Google Jobs","Live Platform Search","Bahrain","Bahrain","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Bahrain using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20Bahrain"
"93","Chief Information Officer","LinkedIn","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=GCC&sortBy=DD"
"94","Chief Information Officer","Indeed","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=GCC&sort=date"
"95","Chief Information Officer","Glassdoor","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22GCC%22%20jobs"
"96","Chief Information Officer","Bayt","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"97","Chief Information Officer","GulfTalent","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22GCC%22%20jobs"
"98","Chief Information Officer","Naukrigulf","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22GCC%22%20jobs"
"99","Chief Information Officer","Careerjet","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Careerjet.","Generated search matrix","https://www.careerjet.com/search/jobs?s=Chief%20Information%20Officer&l=GCC"
"100","Chief Information Officer","Jooble","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Jooble.","Generated search matrix","https://jooble.org/SearchResult?rgns=GCC&ukw=Chief%20Information%20Officer"
"101","Chief Information Officer","Jobberman","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Jobberman.","Generated search matrix","https://www.google.com/search?q=site%3Ajobberman.com%20%22Chief%20Information%20Officer%22%20%22GCC%22%20jobs"
"102","Chief Information Officer","BrighterMonday","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using BrighterMonday.","Generated search matrix","https://www.google.com/search?q=site%3Abrightermonday.co.ke%20%22Chief%20Information%20Officer%22%20%22GCC%22%20jobs"
"103","Chief Information Officer","Devex","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Devex.","Generated search matrix","https://www.google.com/search?q=site%3Adevex.com%2Fjobs%20%22Chief%20Information%20Officer%22%20%22GCC%22%20jobs"
"104","Chief Information Officer","ReliefWeb","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using ReliefWeb.","Generated search matrix","https://reliefweb.int/jobs?search=Chief%20Information%20Officer%20GCC"
"105","Chief Information Officer","Google Jobs","Live Platform Search","GCC","GCC","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in GCC using Google Jobs.","Generated search matrix","https://www.google.com/search?q=Chief%20Information%20Officer%20jobs%20GCC"
"106","Chief Information Officer","LinkedIn","Live Platform Search","Middle East","Middle East","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Middle East using LinkedIn.","Generated search matrix","https://www.linkedin.com/jobs/search/?keywords=Chief%20Information%20Officer&location=Middle%20East&sortBy=DD"
"107","Chief Information Officer","Indeed","Live Platform Search","Middle East","Middle East","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Middle East using Indeed.","Generated search matrix","https://www.indeed.com/jobs?q=Chief%20Information%20Officer&l=Middle%20East&sort=date"
"108","Chief Information Officer","Glassdoor","Live Platform Search","Middle East","Middle East","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Middle East using Glassdoor.","Generated search matrix","https://www.google.com/search?q=site%3Aglassdoor.com%2FJob%20%22Chief%20Information%20Officer%22%20%22Middle%20East%22%20jobs"
"109","Chief Information Officer","Bayt","Live Platform Search","Middle East","Middle East","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Middle East using Bayt.","Generated search matrix","https://www.bayt.com/en/international/jobs/chief-information-officer-jobs/"
"110","Chief Information Officer","GulfTalent","Live Platform Search","Middle East","Middle East","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Middle East using GulfTalent.","Generated search matrix","https://www.google.com/search?q=site%3Agulftalent.com%20%22Chief%20Information%20Officer%22%20%22Middle%20East%22%20jobs"
"111","Chief Information Officer","Naukrigulf","Live Platform Search","Middle East","Middle East","","Medium","Monitoring","","2026-07-20","Live search for Chief Information Officer in Middle East using Naukrigulf.","Generated search matrix","https://www.google.com/search?q=site%3Anaukrigulf.com%20%22Chief%20Information%20Officer%22%20%22Middle%20East%22%20jobs"
